,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
114,Seyahat malzemeleri ve diğer kişisel aksesuarlar,5.783049196707091,7.308207545699585,1.878150468864903,0.05175438148425915,0.46965987926670394,1.341510952452185,0.22607191124000003,2.1240180661185493,3.5722456581891215,-0.2596270393600997,1.5339567678177124,1.068701019053142
115,Başka yerde sınıflandırılmamış diğer kişisel aksesuarlar,6.627499016420613,2.475177879003354,0.8704496673884732,1.233309787900816,0.23490233793319604,1.2572987982736095,2.1420716617731372,0.16935576313814593,4.039676231163725,-2.167933758731644,3.8300176364270744,2.360895658239226
116,Başka yerde sınıflandırılmayan diğer mali hizmetler (para havale ücreti vb.),-0.008223554685815593,-0.024672693029870185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032905042599962187
117,Diğer sağlık ürünleri (hasta bezi vb.),,,,,,,,,,,,
118,Gözlükler ve kontakt lensler,,,,,,,,,,,,
119,Diğer sağlık ekipmanları (tansiyon aleti vb.),,,,,,,,,,,,
120,Diş hekimliği hizmetleri,,,,,,,,,,,,
121,"Tıbbi tahlil, analiz ve röntgen çekim hizmetleri",,,,,,,,,,,,
122,Kişisel ulaştırma araçlarının yedek parça ve aksesuarları,,,,,,,,,,,,
123,Demiryolu ile şehirler arası yolcu taşımacılığı,,,,,,,,,,,,
124,Taksi ile şehir içi yolcu taşımacılığı,,,,,,,,,,,,
125,Eğlence ve spor hizmetleri,,,,,,,,,,,,
126,Fotoğrafçılık hizmetleri,,,,,,,,,,,,
127,"Diğer eğlence ve kültür hizmetleri (sinema, tiyatro vb.)",,,,,,,,,,,,
128,Şans oyunları,,,,,,,,,,,,
129,Gazete ve dergiler,,,,,,,,,,,,
130,Paket turlar,,,,,,,,,,,,
131,Diğer konaklama hizmetleri (öğrenci yurtları),,,,,,,,,,,,
132,Konut sigortası,,,,,,,,,,,,
133,Sağlık sigortası,,,,,,,,,,,,
134,Ulaştırma sigortası,,,,,,,,,,,,
135,"Başka yerde sınıflandırılmayan diğer hizmetler (noterlik, avukatlık hizmetleri vb.)",,,,,,,,,,,,
136,"Başka yerde sınıflandırılamayan diğer gıda ürünleri (tuz, sirke, ketçap, mayonez vb.)",2.9653346323659235,1.8163721925972265,3.1937132148814884,0.41294858478790886,-0.1841554707484261,3.08198852289141,2.302052732501947,1.9997946977725167,5.5133072173208175,1.209806729643259,0.48104278070297823,3.1715552874960418
137,TÜFE,3.2878773513602244,3.449702824489531,2.3370952866494266,1.3889164238195084,1.30392569076907,2.3106955569758503,1.940537125827957,2.612077671271562,3.0894711288311116,1.1360509119260787,1.0285945590923218,
