,Madde,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31
226,Salça,1.6125089620259159,0.6358115677840281,0.3810556260825049,0.6105731665480674,0.3158363561871713,2.7461323659179193,6.1082786741753825,6.885430683561267,4.210705160253392,2.406075508846217,0.4970546634773143,2.6486469058277895
227,Sarımsak,0.9578771835212718,15.893921440888125,4.575689588966991,-0.4464990430181892,-12.44262563270907,-5.708024400096479,-2.8928924767636754,11.337074040299623,21.890201760801965,-2.7792428451778872,4.854058634629843,-2.600188639600054
228,Saç Bakım Ürünleri,3.290029171157416,3.3522316435419475,-1.0500764542462737,0.19991582262754992,0.7048648610869401,1.1309198479782845,1.7787508361601256,1.326075786578551,1.2085961117560107,-0.7994354750386456,2.45357615689632,1.5073059575727354
229,Scooter (Çocuk),4.130875954504787,1.826451310063093,0.9072230087010746,2.170342966333938,0.02720391904857955,1.658189870113791,-0.19755404803633025,1.6099245640305515,0.4962541578618751,-0.7974358262712089,1.3543352011217147,2.0137568765197345
230,Sehpa,2.648468754379696,24.37219020875141,1.120202373738488,-0.8596065519371754,1.1345525344625962,0.150449286530141,0.5571917897586376,2.3295962694817263,2.9123792712627106,2.0577575422074723,2.187708915358799,4.244175398961714
231,Sirke,11.099716860282417,4.815994880784591,1.903452584582488,-2.2157114044875414,-0.3852075320465498,4.184492072039303,2.410628754574451,6.275714909086538,2.2632016760394613,1.2406019362017462,-2.415175042681139,5.504136244839386
232,Sivri Biber,5.038219190317217,29.165247701611065,-17.33831777473589,-55.03950289378932,-24.1616652078411,32.6738050606153,-24.08741901059338,38.73417509838735,20.32745441878461,-19.75287848756173,-5.911797811202646,23.2820763436543
233,Soba,13.712902964566908,2.475355631389675,1.1792779617375349,0.09456360849189327,1.41945267380843,2.1926331228113938,2.3023765829829124,2.026541669164006,1.8149527528166898,-2.104891370062567,3.5719626947425365,1.9716792503498337
234,Sosis,4.0475521850852125,5.479833604795004,0.699620706462567,4.751625129792436,2.9842017803212384,0.5212372305313018,-0.12696731654104898,1.9635527059812086,5.006359248064518,3.5581357250673573,-0.3008579445733739,4.262488646414752
235,Soğuk Çay,9.668127526376269,2.2131447163816986,1.241174844591053,-0.4391594988816694,5.593046542529456,3.008443904874336,0.9400762560460407,2.2959555926368003,1.5585074220510808,2.927107929399808,0.7553022749749339,6.380003526217637
236,Soğuk İçecekler (Servis edilen),-0.8635326131952392,-0.033777367836040906,1.7353251832967986,0.5305961154004057,2.4041604795550287,0.7741461969289931,-0.10262069341018254,-4.701455595520088,1.0484331697724114,0.8186911891049808,1.4843884673044982,5.783219432270403
237,Spor Ayakkabısı (Erkek için),7.743861129991836,9.293461393477243,4.928059415821684,0.4108708080394097,-0.18299865101220059,-0.6833483749030256,-6.259924996640387,3.701491706327875,3.3564330371436357,-0.24856435048843384,0.2623085756190191,1.4939735040453872
238,Spor Ayakkabısı (Kadın için),6.244371249859593,7.571926883290092,3.812824487220512,-0.31143617911981725,-1.007427225666524,-0.6971059183475403,-6.282349760556027,2.633175861993564,2.8289120767835296,-1.329944779804415,-0.15692204090038686,0.8620925436704341
239,Spor Ayakkabısı (Çocuk için),4.822869089972803,6.739062301721277,3.458838138844067,-1.2196667939698647,-0.4460563587860178,-0.03848779161625959,-5.9645833499162855,3.654129116950089,1.8279803298521857,-0.02685840969549602,0.6449036218918236,0.307002243503951
240,Sporla İlgili Aletler (Futbol Topu),20.8395324606133,6.562911039042296,1.1065542752195734,1.9068896959924864,0.8121589592671841,0.9046958162958196,2.047429068011253,-0.41138950298700294,1.9696423971594879,-0.34479125224765594,0.38138346670975043,1.1815314577836245
241,Stor Perde,95.9352098550272,17.488193537017203,-2.0064379145694256,21.99129526049919,1.544030341484115,-1.2378678249025166,1.7948697446416695,-0.12134421536801332,0.29249276780125566,-0.3173270898381708,-1.99071142004571,0.4479248656945378
242,Su,3.7757632078241787,2.275775530989521,0.9605861092337298,3.2791697566713296,1.262368957371729,4.113144863651019,3.7285268394719795,4.311376167068026,1.7315198648652386,1.0432736875970683,0.18695650743285608,3.3164135211324886
243,Su Faturası,6.73514080022819,1.580272900688584,1.2309565096079833,5.287752396669698,4.587716563050037,1.2065902208431956,1.2035861217826849,1.4948607988558127,1.6916950156999455,1.6168243915236413,0.6985110261432004,0.4285190587417609
244,Sucuk,5.711786017879761,1.7419138635161646,1.9918002635102239,4.698471082508138,-1.5696600452314802,0.8112080641421215,1.065315587096216,-0.2628130863664868,6.252768890210447,4.8399240145641675,2.484051795604758,5.897805809058687
245,Sweatshirt (Erkek için),5.878419518857103,8.931528221636121,1.324081674159605,1.1580808803209441,0.17736824860659084,1.5766618377748287,-4.860794780248156,1.6636326902767173,6.538240338718215,-1.5320373777927387,1.1552187750825338,1.8909808480201962
246,Sweatshirt (Kadın için),4.015991882397363,6.4491012038419,1.5687191381080101,-0.12593398676362666,0.044661798628964355,2.6982975414285404,-0.9718348143942124,0.24300213422283612,4.892299727936589,-2.554957058312679,-1.6408087060119758,1.0649742482783386
247,Sweatshirt (Çocuk için),4.1691992968226455,13.583358856886395,5.746738922689865,-0.8866447867577731,-2.1210579173332467,-0.9155088838072256,-0.7381668723015045,0.6209690158393011,-1.4181531338713915,-6.696498717027088,2.38322330637184,0.22223566107025805
248,Sürücü Eğitim Kurs Ücreti,15.354158025293628,-1.2283925510007232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Süt,10.92995199111284,2.609796892749472,0.6852476148569764,-0.09408773468282394,-1.1302270328217845,-0.11100793660534514,3.912852357195762,1.3286134296930374,5.676366949950595,2.9642782868219086,1.2717264594739985,2.7398311239006934
250,Sıcak İçecek Makinaları,7.442769871053501,3.675861114710721,0.6508472231475659,2.0232652446026345,0.6839740729091881,1.0690777476033198,2.3111009571950003,2.09228802485133,0.9333349112646605,-0.31252381435649124,-0.43701408079148685,1.7606111939415303
251,Sıcak İçecekler (Servis edilen),-1.1473628697378668,-0.4208990543963287,0.7035519671638291,0.10698795505725833,1.5213061630189317,0.8548941163965207,1.3350935359222715,1.4995733359522978,0.9534911048926231,1.4717337541842124,2.1177929777202564,6.002563611753631
252,Tablet (Bilgisayar),0.9397713350226544,1.04738113460503,1.15078484329183,-0.863729337195529,-1.2561863582706612,-0.1899817669428261,0.6657683325944852,0.981909190444763,2.401261949455269,0.7537161260238401,1.7156599240852222,1.2796677028466763
253,Tahin,3.6222602612506316,1.89699192261652,0.37137039925254633,-0.3579004604353009,1.9176882684812657,-0.09603775156780125,-0.033788418244096174,-1.347989630559543,2.753373322560826,-1.4289071900439376,0.16274316369022657,4.437490550978795
254,Tahin Helvası,6.746508351738645,0.7919898846971307,1.2017855668614796,1.3924170398922797,0.36234462775504017,-2.355009677514175,2.434418812510697,1.931639206055502,4.920356694886796,2.822671642016683,4.837708131181095,5.467718956923296
255,Tahıl Gevreği,3.020059775529149,4.2463476022319036,3.7527115213881634,4.051682497384723,0.9840393109148637,-1.488619681288783,2.2347506602864664,0.07032551946943855,7.628981303649174,5.515065458451152,-2.5262677826358715,9.360623641091049
256,Takım Elbise (Erkek için),3.119564337157388,3.645291832557729,0.3431511085657091,4.118553749456488,1.488983485488049,1.3859026314570588,-2.00320750152736,0.8188701960767153,1.5653494954903646,1.0437943189818943,1.8164536649147411,2.400512599019855
257,Tavuk Eti,0.35041065054011167,2.7890542268864005,4.827668617579128,-1.37876860417544,-0.9099648118869319,-0.8232515529285056,-0.6247404143794544,5.7284095830335335,-0.0450985826281336,-4.091590207438244,2.145166070328286,8.395906670102914
258,Tayt (Çocuk için),10.408612638242376,6.369432371566508,-2.0452564907811777,1.5517023563424326,-5.022533109686544,-3.2156546147713683,-9.922714170969392,-0.3058055746395505,1.2074707397026874,-1.9595326074860808,1.1845263467324951,4.380383601619897
259,Taze Fasulye,-8.881086403294258,19.494155338869025,-9.400408481781541,-38.44528018581013,-26.792420741477695,0.11369488814791939,1.9730278759058972,5.645770265916017,-6.791888209024066,-5.402277997130334,-0.24800942947831306,30.81927458938548
260,Teflon Mutfak Eşyaları,2.1044607930212234,1.2705257842389406,0.6284805723886677,3.608170132310673,0.6378451932371743,0.534758772074162,1.7974520177382214,1.6036436079800653,1.0012694171079417,1.7199812489986144,8.92644889297296,2.8655304318696673
261,Tek Masa,1.9161309290533168,1.5539306502344807,1.4253227660345313,1.0372899998000173,2.4453201766207577,1.1228699821168142,0.8763221490588391,1.8943927062079036,2.112606067503897,-0.0704483913675169,-0.10356553336631213,2.7755405041373082
262,Tek Sandalye,-0.7833975948144722,-2.4824086699831827,-0.7632141033944051,-2.121015967924489,2.84455544054969,0.5572596681495012,-0.5181561167911464,1.6113027170277405,0.6978997300505885,-0.713061200498033,-0.839030488687087,5.214044740007539
263,Telefon Ekipmanları (Cep Telefonu),-0.2799921480775569,0.22510084362681315,1.152764744585033,-0.9008228532246254,-0.715209213042789,0.47224493171820203,0.9626923075098048,1.3350012687184165,0.30265034701768556,-1.2793451401598377,0.5297496894075326,0.8876951985672177
264,Telefon Onarım Ücreti,-3.2771888362980506,1.5871275781396132,3.0677358313578207,5.919022779795946,0.3614520368307783,1.4716219483656756,0.9424156942759554,16.323363193647864,-1.7535582665005656,4.735539285820067,3.5007610350075824,5.88235294117645
265,Televizyon,0.13327160506746427,-0.1813159143921217,1.4652734268438383,4.537528477975505,0.6522960596002658,0.10041621301764003,0.2615931183675535,-0.4107551721766245,0.6970976064424761,-0.8181579389279436,1.379488418357111,2.28638307870066
266,Tereyağı (Kahvaltılık),10.30996085516045,2.0552920988287537,2.663471352492075,0.44089544219307886,-0.2726101334516673,-1.4078525297793076,2.7077042493281134,5.745031087055774,4.006652121135623,5.318273302411192,-0.5415683087789946,3.911068273706453
267,Terlik (Kadın için),7.3588517827001265,4.292976580063557,0.8148064691885892,2.5703870874839385,1.015328634001622,0.32348579162175817,-4.103847334232236,1.524126951117366,2.6267072199477104,0.7284236263636945,0.5743012157613192,0.8104481372681382
268,Test Kitapları,4.061683053795995,2.5350342081382315,3.2580293362689083,-0.6118195675531957,-0.2724381731164627,1.4500688553364505,1.245036039055436,2.0776401048373527,1.1332997028000502,-0.654322109022587,2.6489090112148617,1.8791745921290848
269,Tişört (Erkek için),4.277070046319942,5.693110761482312,1.1432021048187968,-0.8868981112452823,1.8254771708487993,1.0939971583055819,-5.813781926493256,1.7688766675724832,14.389976643171343,-0.25916230009237484,0.9345299583816358,2.7065918672108946
270,Tişört (Kadın için),4.869614270516975,7.294174211922955,0.5352658544578892,-0.8737252330614509,0.5009509995345551,0.3427174253423315,-5.553516937827807,-0.23356350464682762,16.062756881287243,-0.4176812171485689,0.3927565872190453,1.520790747715517
271,Tişört (Çocuk için),4.023955210774788,6.4727741773755065,0.8812326179881813,1.8062273542214458,-1.3166761667900873,-0.056650316657513855,-3.958976772886158,0.7675898072814658,3.941023457098347,-3.2086645728247265,2.3956739336010946,1.0231730198428712
272,Toz Şeker,0.8282737241805727,1.9701356181566432,1.3072136862794181,1.3036513326074362,0.03404584520616538,-0.032362798294038875,0.16896899317047076,2.772607841454766,0.3551338218025002,0.14652289244685424,-0.057281796862684864,1.4672384749987
273,Tramvay Ücreti,10.069408738391061,-0.02467269302984798,0.0,0.0,0.0,1.221286463144411,0.4021836729599437,8.448724547621689,4.046155536728935,0.0,0.7798862397153217,7.898433024048179
274,Tulum Peyniri,0.8132794281082489,-0.1283189640857607,1.5051848786088673,1.7918561106664344,-0.6529970829726284,0.29575108323807164,-0.09927724586582531,1.1295053532743626,1.9481375315703486,-1.479747991311109,7.0263204078769625,0.4241600601478157
275,Turşu,6.6631557488251,1.1879423813277334,1.2650762509637703,-0.4184142044571959,-0.5820270627590496,2.0879450858346082,11.771501616480018,0.6437977259418748,5.685672725083024,2.695131634867698,0.9933893878949052,-0.30964282239518415
276,Tuvalet Kağıdı,15.826085283152725,-0.07334078612218908,1.4851740632581656,1.4898213103913704,-0.6604251272482542,1.0716999452057507,1.2819372751578628,0.36681854406610537,1.3948216359900734,3.145713043954057,2.5545991835020043,1.5542236739353843
277,Tuvalet ve Güzellik Sabunu,1.2765415421942317,-0.08294013555766311,-2.2724978797970197,-14.696199775418384,-0.006513821887610405,-0.013800574458777692,0.8672444621531383,1.2348441771106389,-3.770608237789541,-2.174422143435384,5.174540639445602,-4.9933856186665295
278,Tuz,3.8168135110840273,8.28314107573549,1.3303963509895933,1.0060783339488344,-0.5419919175282395,1.140018396345721,0.046169567655618415,-0.032452659397885775,8.279887909635097,2.426270869366798,4.06682842162025,-1.525553479448477
279,Tül,6.618553310316022,3.702170650713499,-0.8629380821656429,1.624028956573964,-1.0186455839774733,-0.20194565704698686,1.9490476012043567,6.746078228142083,7.068344063965015,1.6276583312954118,3.3899935900791656,1.1212208530207657
280,Tüp Gaz Ücreti,4.864213520219929,0.48029493847796534,1.5075376884421177,0.0,0.0,2.0255812178983756,1.8903298158796877,0.9343569699861387,4.292137381924466,0.3741358814219664,3.8064350321235008,1.2550538526495902
281,Tıraş Malzemeleri,7.975960156531237,5.515990224902101,0.6454900528399365,2.0073582474777085,1.048024390190716,-0.29737287471128804,3.3960660640651064,1.864821858754051,0.9591494682359203,-0.00013561852680865627,1.4058157485143497,3.485870613157782
282,Veteriner Ücreti,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.07441381093501
283,Yastık,3.8089036573499824,1.4260995325015235,-1.8132760755213528,-1.8035509777842296,0.4940892892839832,1.7684370095292445,1.3295186054708363,1.2297233860923962,2.445811733138026,-0.9022181888729386,4.364623614386121,1.9542134893015928
284,Yatak (Tek Kişilik),7.996621205383447,4.060930245897287,-0.24133110047270812,0.3410149883028124,1.5775005006609,4.713295497475656,1.9793906705877884,0.5100060295543996,1.0383293653254189,4.57563168948405,4.840613925663773,4.152028143955178
285,Yatak (Çift Kişilik),3.835868945073817,1.7922515583743914,1.1339616925496676,0.6376202988633173,0.4243451822807165,5.402634498027714,2.1717657438466764,1.7430237722885655,-0.1821417963649874,-2.1565339397928596,3.980595552467636,2.9802350340430217
286,Yatak Bazası,7.066493479902869,2.2364768469358864,0.03622286936915131,2.15424659769734,0.6838534393432294,4.780144359088978,2.470713155509263,3.9571283243641675,-1.3496036521154609,-1.6451434930063735,1.493987099054661,6.797687350591586
287,Yatak Odası Takımı,4.0931241085454095,0.43892300358716607,-1.0336500299346851,0.3264768656748851,1.3071571836785312,0.05856125572778481,0.6064323717232645,-0.11788609490369639,-0.4740514494478987,-1.5067526389011099,3.3556871062341287,3.9530265456042657
288,Yatak Örtüsü,1.0478824766065653,3.674650913018529,-0.13368969697900024,0.0051087426912843625,-0.2834552494463294,0.5079462832646486,2.8515175975016627,1.8328652023615444,1.1888945602358536,-1.4501821764448586,0.2368799709294933,1.6693207671039212
289,Yemek Odası Takımı,10.258179142685098,12.043912378154719,-8.468270304634629,-1.7783018864425126,0.7568056124588329,0.31495377387069645,0.23833691085668463,1.08937334368433,-2.0884923826915425,3.586594866070225,1.3920910469941816,1.3909627055523455
290,Yer Fıstığı,-1.5853710767004037,-1.5489429343373606,0.8907597442329829,2.6763917747725685,2.0957838340514012,0.9628998047777282,0.34285863200274047,3.4046541778023354,3.915735633163986,1.401540163531112,0.05230665565427728,1.470657022883537
291,Yer ve Duvar Döşemesi,8.488019886944453,9.594405928409099,7.290911018605306,10.200638902274184,3.7009220468643855,1.2031825899756932,0.8872426708907533,1.1842977664850096,0.7346553460167105,-0.06442727342118593,2.4949166973184056,1.095048167208701
292,Yorgan,3.3463393295396493,2.786263995652094,0.2336008597221051,1.7603083041272338,1.0892552336149608,0.8299192706354486,-0.21069514815728052,1.0892742983196202,2.931477823877149,-0.1141582444065814,1.00600592093667,2.771657685613127
293,Yoğurt,11.8373109465691,1.3649870406266418,-0.02589480829644497,-0.5703213937394369,-0.6670437915658689,0.9785537538619105,5.0365830912766585,3.959203360385355,3.6209374624069257,1.3051420698082294,0.5274063545892771,2.666925859697533
294,Yumurta,2.9064194102916385,4.302588134849783,8.554157637161431,-8.284224309827637,-3.943708232020293,-0.2015992311898085,1.2587969520716502,14.351408036115298,6.00427781162749,-2.5493713497326986,-0.23891214756394108,0.8672529143932239
295,Zeytin,2.623206149529178,3.463128493747325,2.6828991330048124,0.8698409371561411,0.12794607342005992,-0.1511470785820701,1.6667554512532323,1.5243799781470724,3.026037677914295,3.560180778175681,6.235385257004333,2.9202441725320716
296,Zeytinyağı,-0.4713745092395194,0.33655040153390825,0.04660808104846037,1.2152700080247048,-0.6823207533673825,-0.2835098293518912,-0.9878325365713425,7.5419662553380284,5.976054451922286,4.536258045459318,1.576471944510316,0.9423351535424729
297,Çamaşır Makinesi,1.6447396284358762,1.6273769648431413,1.308844014832533,0.9571899472035517,0.1941581577266982,1.7226419757881084,0.824275436366273,0.01605671442834744,0.3001587378324677,0.027374499704779787,1.4907053430399664,3.171926226386179
298,Çamaşır İçin Temizlik ve Bakım Ürünleri,3.783647277944069,2.1218007480817924,1.410886485389251,1.6619577760993876,0.09605682656312897,0.6613480228651936,2.046271982287262,1.1221090723809723,1.6943001045337303,-1.0166496385341173,0.3829797947267677,2.225492239668736
299,Çanta (Kadın İçin),7.758585497212511,9.66928061711181,2.733045348020191,-0.38432582708235463,0.7819583235621153,1.1415532961529529,-0.3057886734206483,1.5739553293555808,4.371777475118588,0.3014728186337967,1.211990175754174,0.6065547227504964
300,Çarliston Biber,-1.8823788563135047,5.942087632484405,-17.000741458688694,-42.231478582435756,-19.698356867755706,41.521815886495126,-26.38751060359361,57.041877135221355,17.77201966148052,-19.343642257110627,-20.53416144056641,33.82058075207372
301,Çay,0.353541930945922,0.24662972527276228,0.8858020524692867,0.218794646316689,0.3967552614343006,2.8714603362899993,6.194140607044485,4.570370570470228,5.9932277433020875,2.691621035488989,1.8238151406824388,2.335170205828796
302,Çelik Mutfak Eşyaları,3.0747288194783673,2.8547503624171133,0.0599859679934589,0.19796354407526362,0.05142793397596712,-0.07562910419955937,1.304836062676995,1.358726726097803,0.5295755689403991,-1.2653176554674128,1.5891711630799499,2.711717379487677
303,Çikolata Krem,3.2981119287880167,3.8893631398053463,4.578903517866673,2.8855270598384664,1.865145974110205,0.3193170231750031,5.106862730487238,-1.047407691971436,5.993945225911013,1.879450724078091,2.584488916643002,1.442215254446233
304,Çikolata Tablet,5.565879870778279,6.036925421947026,-0.0669986808863765,2.7908694477889684,0.4839042906280344,-0.09042733004659409,3.1262790700489873,-1.8993545379036858,6.451611413531544,-0.5768622653279709,-4.037627867218063,4.745668517670043
305,Çilek,7.507167244397994,13.914976072861895,-8.088937538000785,6.67277957466883,-10.273476885283772,2.8583077552273517,1.4554122311048356,1.189136497151777,-3.6146617499933864,10.300444946854759,-5.899623847745827,3.1909393296396305
306,Çiğ Köfte,-0.008223554685815593,-0.024672693029870185,0.0,1.1128039067760387,3.6080565130667708,2.490384979509108,-1.8478339872242788,-2.584102435183744,5.315391378237733,1.177912508629797,0.9864137932658501,4.208026826921641
307,Çocuk Kitapları,3.800680061432171,2.6052673152800354,0.18690023307341708,0.14370611040328551,-1.2147997248382447,0.943441950671442,0.8170445047139374,2.7705031611797493,1.8577660645932248,-1.1365197365453161,2.6830456414515425,2.044283167370542
308,Çorap (Erkek için),6.597267019004338,5.6850474611605195,-0.30301066473565896,0.5704716391959685,0.6281899758684872,1.4172247945530403,0.0,0.0,-1.6534609175010928,-2.650320487457347,-0.5389896508465997,7.0990069190218215
309,Çorap (Kadın için),13.788486038049385,8.024328893383824,-0.20989093265342262,3.0381329172618488,3.6004789035669837,2.20571521715478,-2.200426325332472,1.5118542078846886,0.910231996250177,-0.647626738922491,-1.1079006836315464,4.184263401986643
310,Çorap (Çocuk için),6.537723275984519,8.147134269994162,-0.7052420816644256,1.8626221418481137,2.1370247329420833,2.3466596345924184,-6.605739991319359,0.43611985379052864,0.5871755827224989,-1.7193668319548716,1.1076472398054316,1.9270707600762105
311,Çorbalar,7.106817686350375,4.01169313210048,2.041249094014419,10.807571954167216,2.2910055539113516,0.1614758712560338,-2.1941427950672665,-18.08967556673401,2.8675814346283746,1.4849227567386158,2.375817778022138,4.109940366173593
312,Örgü Yünü,3.2753049568172266,3.6439680364396043,0.6042975253789384,0.5519897876271163,1.2694523967651694,0.2935509092459654,0.3201087454368201,2.4944437629280003,-1.6188662952154709,-5.651349220891266,1.379738491238025,0.1884155272353416
313,Özel Lise Ücreti,8.5344676195517,17.751953177533064,0.0,0.0,0.0,10.27674484441392,0.0,0.0,0.0,0.0,0.0,5.263157894736836
314,Özel Üniversite Ücreti,11.984843733852891,2.0478145834066597,0.0,0.0,0.3777159137296815,-7.060640960787623e-09,-7.766708387535459e-08,73.44599999999998,0.0,0.0,0.0,0.0
315,Özel İlköğretim Ücreti,-0.4448835922582606,-0.6386982627419768,0.05747385539482952,0.056318624870210776,0.0,-0.0018724343011533584,0.0,16.93083333333334,1.1708918484973463,0.0,0.0,15.234458729204325
316,Ütü,5.023554059617896,2.6419993081334026,0.7740965643304065,1.6757173401309888,0.9690310484093967,0.8641167725629284,4.623253375338887,2.1225527713206294,1.894927061181173,-0.44115682022745073,1.9113097976144244,2.379172798906215
317,Üzüm,7.507167244397883,13.914976072861872,9.767724734980753,14.997224104899454,-2.4887506809313287,-9.548242165625688,-6.230660802941701,-13.554972995298753,-2.79533223609294,13.345208412921949,-5.899623847746149,3.1909393296398414
318,İç Çamaşırı (Erkek için),4.213771424920343,2.324538925338815,-0.6012691245825263,1.720383833839989,2.696053979990176,1.0215934067110188,-3.9514871162926735,1.0931073762191712,4.625804475765571,-0.7395367314193102,1.428548650397743,4.680227204895138
319,İç Çamaşırı (Kadın için),7.895022609418922,10.639202643084001,1.3571670640448952,2.3369791477845014,1.6317201651246949,-0.7802080500443287,-2.1416327786896505,0.7133194429246092,2.28664720852787,-4.899509062177321,2.04016349915328,7.219758249743624
320,İç çamaşırı (Çocuk için),4.687115296267197,0.5855739998615883,0.20502193834062155,2.3544249848578724,3.125387358037779,3.4173729682289045,-8.262539858387896,-0.044858851690232626,-0.8672060992457098,-3.1245851314839146,3.1598126019600326,1.7171904653764392
321,Şeftali,7.507167244397883,13.914976072861872,9.76772473498042,14.997224104899654,-10.818979418294772,-14.143644535476785,-6.651852328863461,14.709882596006384,-13.485596695369662,10.300444946854427,-5.899623847745894,3.190939329639997
322,Şehriye,3.929981565216556,-0.786243705107248,-0.5095768813793922,3.5364608119164975,-1.2286276884349023,0.9666679711064718,2.769026114622908,-0.2614026005694603,6.673716971577481,6.611363232452794,0.0911779711684435,1.2032914334214273
323,Şemsiye,33.39043030168409,6.849612870753807,0.9081051484850278,1.913007530303168,-1.944843866937418,1.000563516970021,5.073959548551188,2.356485146863907,5.5830768511469175,0.886106136744802,2.1273332551644986,
324,Otel Ücreti,26.961116466686597,21.122072948792002,14.402989633435004,23.884179319904764,12.880780136501313,10.00632331727851,5.4253683652006,-5.4012888026921395,-5.762782756055584,-6.48231747085849,-3.048487791787746,6.636694122018671
325,Otomobil (Elektrikli),0.0,0.036240411818089235,2.909503574074468,2.9703302859636738,1.3168879252090315,3.159831110222422,12.541367622799026,1.0393086650372974,3.580586139042641,0.03644496160331023,0.22848296520614486,2.5190133574242046
326,İnternet Ücreti,-0.008223554685815593,-0.024672693029870185,0.006485640263154124,0.01211230576920741,0.17969093023759708,0.8787336183849082,3.8249332406855796,1.3968880491513236,-0.17986260943133603,1.9110341744835724,0.08412901567915743,4.842911272668515
327,Uçak Bileti Ücreti,-9.488399762046395,-18.131777850805097,42.09734069242346,5.120900904412906,12.36139913776495,14.990595020321361,-2.8721410617940424,-6.681926943415273,-2.865919480680823,14.151118129732044,-30.51959752899326,25.997960476467185
328,Vapur Bilet Ücreti ,2.7027027027026973,0.0,0.2517162471395995,-0.006030806795165322,0.045908411017991924,2.1305494683915738,0.09128125447650515,10.262777253836086,15.617120044788702,0.0004762614986608682,-0.006230629875814131,1.1548079189460547
329,Şehirlerarası Otobüs Ücreti ,9.398604073047178,1.031288236322303,3.8321799307958315,-0.004886196770315099,18.10147089496048,0.9473805639041322,-0.5527943165592575,-2.4153111974197228,-4.093931616385271,2.5570272766580304,-2.27535125544015,0.8843696301825577
330,Bira,0.0,0.0,0.0,0.0,0.0,7.323162007542527,1.7956495696485941,0.0,0.0,0.0,0.0,15.143624999999972
331,Rakı,-3.3306690738754696e-14,0.0,0.0,0.0,0.0,12.679166666666664,4.633361683245196,0.0,0.0,0.0,0.0,-2.220446049250313e-14
332,Sigaralar,0.0,10.850000000000005,0.0,0.0,0.0,4.929611998452255,6.905528053732923,0.37965628889768954,1.964620634700176,3.7195778365712417,0.0,0.16482006176371522
333,Uzman Doktor Muayene Ücreti,-22.318873026743226,-1.2491911762628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0385935997802
334,Viski,0.0,0.0,0.0,0.0,0.0,5.3250365471766425,5.400883774210019,0.0,0.0,0.0,0.0,-1.1102230246251565e-14
335,İlaçlar,0.02851051170169594,-0.11772724456284855,0.0,0.0,-0.0068812959753250524,0.02664850438500732,-0.023992531458250088,0.2407831113605985,0.13424478794212824,-0.015143444199605671,7.162993507829296,11.053079602724502
336,Şarap,1.7470104633781958,3.8687707840138863,0.0,0.0,0.022433749757877486,0.46102611228362456,1.4165158401675315,1.0666606331045436,0.30911044412544886,0.1541622022073197,-0.15590307521227142,0.5199598249295168
337,"Araba İle İlgili, Temizlik ve Bakım Ürünleri",,,,,,,,,,,,
338,Araç Yedek Parça ve Ekipmanları,,,,,,,,,,,,
339,Avukatlık Ücreti,,,,,,,,,,,,
340,Ayakkabı Tamiri (Kadın),,,,,,,,,,,,
341,Diğer Elektriksiz Ev Aletleri,,,,,,,,,,,,
342,Diğer Kırtasiye Malzemeleri,,,,,,,,,,,,
343,Diğer Sağlık Ürünleri,,,,,,,,,,,,
344,Diş Dolgu Ücreti,,,,,,,,,,,,
345,Diş Çekme Ücreti,,,,,,,,,,,,
346,Dolmuş Ücreti,,,,,,,,,,,,
347,Gazeteler,,,,,,,,,,,,
348,Güneş Gözlüğü,,,,,,,,,,,,
349,Hacca Gidiş Ücreti,,,,,,,,,,,,
350,Hamur Tatlıları,,,,,,,,,,,,
351,Her Türlü Ev Temizlik Aletleri,,,,,,,,,,,,
352,Kablolu- Özel Televizyon Yayın Hizmetleri,,,,,,,,,,,,
353,Kadın Mont (Anorak),,,,,,,,,,,,
354,Kasko ve Zorunlu Trafik Sigortası,,,,,,,,,,,,
355,Kağıt Sofra Malzemeleri,,,,,,,,,,,,
356,Kişisel Bakım Hizmetleri (Kadın İçin),,,,,,,,,,,,
357,Kontakt Lens,,,,,,,,,,,,
358,Labaratuvar Tahlil Ücretleri,,,,,,,,,,,,
359,Magazinler ve Dergiler,,,,,,,,,,,,
360,Numaralı Gözlük Cam ve Çerçevesi,,,,,,,,,,,,
361,Pencere (PVC),,,,,,,,,,,,
362,Resim Çektirme Ücreti,,,,,,,,,,,,
363,Röntgen Ücreti,,,,,,,,,,,,
364,Saklama ve Muhafaza Malzemeleri,,,,,,,,,,,,
365,Sağlık Sigortası,,,,,,,,,,,,
366,Sağlık İle İlgili Araç Gereçler (Tansiyon Aleti),,,,,,,,,,,,
367,Servis Ücreti,,,,,,,,,,,,
368,Seyahat Malzemeleri,,,,,,,,,,,,
369,Spor Müsabakalarına Giriş Ücreti,,,,,,,,,,,,
370,Sportif Faaliyetler İçin Yapılan Ödemeler,,,,,,,,,,,,
371,Sıhhi Techizat Malzemeleri,,,,,,,,,,,,
372,Taksi Ücreti,,,,,,,,,,,,
373,Tayt (Kadın için),,,,,,,,,,,,
