,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler,TÜFE
2025-04-23,112.30221911411262,111.44587213734768,111.46465503708882,112.03630760086818,112.3223441776708,111.32868490077418,111.9237099993553,115.73910510805713,112.62568380042556,111.52798043418986,114.34627294278988,116.88459907703088,111.38178660769456,114.10307456897195,110.74136868810419,110.13004878863941,109.66672525784708,112.66017392581772,106.4050151474537,113.33560125331086,113.32611230981588,113.71318463243249,116.16120707326527,111.16502427884532,124.88905397465425,92.97015041922675,124.04902508749969,112.36747297497142
2025-04-24,112.40101535996686,111.5158610589592,111.54434674797992,112.09588171226116,112.36927275339802,111.37127899386229,111.88992601500132,115.73336482744962,112.6292379746162,111.2024011254418,114.30372462828808,117.09696573934683,111.4186705029968,113.88393090827402,110.83850516861777,110.05754089216077,109.5752581470451,112.40071118740727,106.38492565039371,113.27351966990041,113.3843874391537,114.00693124164304,116.16120707326527,111.98992380428034,124.92814327570574,92.97015041922675,124.04885901359445,112.41491168476408
2025-04-25,112.45634211887905,111.61064947790972,111.65005775234388,112.17734758151875,112.57614416948164,111.59552882464159,112.08904813023872,115.73128100018646,113.1217544426846,113.8182617685248,115.39793673472602,116.82068836113774,111.47619206320587,113.83490307092045,110.92110167293113,110.08900200891428,109.6244142584455,112.41361302748595,106.42762042939589,113.37508515720396,113.29378627514708,114.1833710097543,116.4525131604901,112.24345087600005,124.86037163915628,92.97015041922675,124.04969089736606,112.6084089167712
2025-04-26,112.48655800347225,111.64559390967375,111.67976218378543,112.21664749512293,112.59793143811717,111.62293339879363,112.11450590570252,115.7978954439922,113.10955990360966,113.27879282524127,115.29580857163036,117.11245598016289,111.52901489504016,113.83490307092045,110.98635563610891,110.13100643170353,109.66491404158523,112.50037834890044,106.43313294509909,113.43979154026944,113.3461698899628,114.19957454251463,116.59816620410244,112.16839446423052,124.81514003032433,92.97015041922675,124.04983771943363,112.63157177829584
2025-04-27,112.51575701871833,111.70688438661413,111.76183562878805,112.26571133845239,112.5970954487734,111.62203687785586,112.07011667600204,115.77028240855445,112.95547410427582,112.73878512374205,114.9418928892949,116.92614612091919,111.5193957928215,113.83490307092045,110.97447280968359,110.16824694140828,109.7087260538467,112.55114851161238,106.43586754435034,113.56270461753766,113.33807935514876,114.32949855702894,116.59816620410244,112.54019223620327,124.7857204051491,92.97015041922675,124.04981601568518,112.63040962905364
2025-04-28,112.58753394052195,111.80435174159432,111.86217126374123,112.36448173660759,112.64143493060926,111.67058493310333,112.0986569425823,115.87722458045741,112.8633642211404,112.18419002358365,114.60109177658859,116.7779009136191,111.60707683984099,113.81958476685156,111.08639334590153,110.26713904916615,109.82240319090411,112.69801991760458,106.50283935443994,113.73926503746901,113.33498248616958,114.4131490229203,116.74381924771492,112.64959692135257,124.77713833988594,92.97015041922675,124.05156748339762,112.67261640175872
2025-04-29,112.64684663344701,111.87276126835674,111.93679451374724,112.42690576854869,112.64180213914817,111.6730179028901,112.07851801942353,115.90211178293423,112.70667228478956,111.03538303143024,114.16235923306188,116.9787047293262,111.6542857133139,113.82424421306439,111.14361564539678,110.34079063100577,109.89873441175804,112.73879981807107,106.55243059366579,113.90997898704053,113.39014958376794,114.48563624790253,117.03512533493932,112.60193626996546,124.75833849191918,92.97015041922675,124.05224672602505,112.67544737957486
2025-04-30,112.84845249313456,112.15659591644182,112.16098449968494,112.67311966172889,112.76585915720023,111.78310060257456,112.10875432329549,115.91239466233408,112.678894521314,110.5184035814524,113.42206241150159,116.03727466173555,112.14162247328642,114.35367118213506,111.62104705006354,110.42353948267241,110.00018767428936,112.85939144718664,106.5582997134774,114.19234078352748,113.343873075666,114.86332341610019,117.18077837855192,113.53325355796976,124.83407226012085,92.97015041922675,124.04789024733975,112.79184630714856
2025-05-01,112.93304458533866,112.29465590929121,112.29407198164485,112.80257575274521,112.70721952854365,111.71289403603596,112.01055771916248,115.9878931098346,112.18581211867313,108.01609496778002,112.03250090600915,115.64992107358142,112.29664821681622,114.4662902806678,111.78605261776192,110.58247383452725,110.19188801114441,113.05159989243603,106.70866689236423,114.47058323571105,113.27678357499724,114.92310840292315,117.2991309647142,114.34289016576075,122.64404940112863,92.97015041922675,123.20495021636783,112.732826777448
2025-05-02,113.02052935110788,112.40031847435311,112.38621464080721,112.89386078185957,112.76200520769908,111.77332122361612,112.05085811298314,115.98901230787091,112.18853367586254,107.1985886611518,111.82902561338348,115.9994795648235,112.44843945968461,114.68694469118903,111.9216378555356,110.66529863101191,110.28071322143299,113.16028043688314,106.7413381837933,114.6564732446211,113.31821676843091,115.01939993489474,117.4176030869886,114.49108693027924,122.78203515816145,92.97015041922675,123.20444831402288,112.78701213706522
2025-05-03,113.30778033692556,112.5920566347406,112.62529642475714,113.1838077697667,113.04986589061006,111.9695591225546,112.45713144260574,116.89485624674288,112.32065728867651,107.63290446325466,112.10212408391651,116.12737587313683,112.47864552260552,114.5411229132519,111.99326966436672,111.12726372468929,110.81940878673025,113.0470888665384,107.80146412140891,114.79414132198154,113.25088549572747,114.88377828920527,117.53619486610656,114.01685177606386,122.69483707818566,92.97015041922675,123.20421549946161,113.05890360830824
2025-05-04,113.5574382774339,112.87271143574901,112.99020694056566,113.42348192704546,113.30008590767564,112.25046740661732,112.75892473393375,116.87752852181707,112.4530029002708,108.2483123769758,112.42696416955492,116.1905128496972,112.47182755936126,114.5411229132519,111.9848471866797,111.66696977122571,111.4227566746604,112.98028572949379,108.90577257923142,115.05913430941332,113.35158218016404,114.95049390661372,117.65490642292129,114.10167393466664,122.6948893398255,92.97015041922675,123.20394668925822,113.30240114838546
2025-05-05,113.62013334056765,112.93756163303745,113.07176113773484,113.4841263193226,113.375207813736,112.33491425684109,112.83845404648235,116.91179705208476,112.53206821124016,108.3200838065808,112.60452561995866,116.46335524546619,112.47968524247786,114.5411229132519,111.99455406809722,111.76153557943694,111.52633731611083,113.09035461591125,109.01556493708938,115.14268423715983,113.38396254397118,115.00450135951165,117.7737378784084,114.1506323388281,122.69489489978719,92.97015041922675,123.20333421201555,113.37560142101783
2025-05-06,113.78614332362876,113.07375555385288,113.17187664192892,113.64163209445016,113.54188873455723,112.49569165766815,113.03365531187386,117.2029558441733,112.77974049068632,108.08083833103055,112.83612775296002,117.11903145395277,112.73897540881934,114.6228002813147,112.29564297841029,111.88399226082288,111.63550093335674,113.24600740264879,109.05880372357979,115.34099825650421,113.5981164402817,115.0933010992003,117.89268935366567,114.29779955028754,122.69491045804801,92.97015041922675,123.20286215901865,113.54441669759278
2025-05-07,113.63939360227623,112.93162687966559,113.0861372365842,113.44919645495396,113.34553178254177,112.30687853706536,112.70381468312264,116.69503016851027,112.49154917233156,108.33719227653584,112.61202449907803,116.46219914094458,112.40445172585623,113.17630122304642,112.2228074984679,111.57880860893914,111.2712034351681,112.32024257732321,108.92748489630642,115.08666064598135,113.7007074754469,115.35593242724788,118.01176096991291,114.93492431693195,122.70483666569646,92.97015041922675,123.20242185478428,113.36150026304826
2025-05-08,113.78243449848495,113.02625618739951,113.17879937028836,113.5409956616656,113.4494587923576,112.41642364853685,112.7096570864654,116.76908096467052,112.6299826555322,108.57017831306167,112.80176504307474,116.61299015662236,112.50579285079404,113.08972096644794,112.36837335152066,111.45730781311124,111.12523143197453,111.72921535332452,108.95296169528858,115.05571427363859,113.74801212113614,115.74703553760689,118.13095284849256,115.1878000228182,122.99566644921279,92.97015041922675,124.62679002828816,113.46288156622975
2025-05-09,113.75775849705458,113.06617807840703,113.2205065043875,113.57401032247739,113.33201441157584,112.28175384480396,112.54738072989728,116.75877831761345,112.15362711829631,106.98822484471873,111.61970722838323,115.79110275913747,112.53962365625758,113.10322098251527,112.40698873033107,111.49506537800717,111.18264534583444,111.89073790695919,108.97804045313525,115.0698488617705,113.65017773848837,115.76909943560896,118.2502651108694,115.14405380784312,123.00878758432182,92.97015041922675,124.62617126642618,113.34631883889216
2025-05-10,113.6836149353075,112.98925886309634,113.1472034514798,113.51017575440626,113.20591680385789,112.1504687183793,112.4538819116619,116.77700148857478,111.86405336070234,106.6803484203216,111.05305073007315,114.99137314204017,112.45036642679032,112.9798226809624,112.32576613544451,111.52098491068872,111.20857640575392,112.04072664954636,108.9597116210333,115.05627756657145,113.6760177548439,115.57169206998792,118.3696978786313,114.49909545464557,122.88734080335996,92.97015041922675,124.62670876017596,113.22705225321964
2025-05-11,113.71115669840663,113.02880611795906,113.19765583873408,113.54435442099629,113.1738852333353,112.11621518255217,112.3984395091727,116.77751213130539,111.65539352238606,106.41082927809799,110.55253081118741,114.2827998338621,112.45270637102048,112.9798226809624,112.32865675356041,111.56901841150439,111.26081473203243,112.09309040897546,108.95300161217548,115.23258135917239,113.69504584500952,115.61991092354268,118.48925127348868,114.53113058030043,122.88395455086828,92.97015041922675,124.62696133848573,113.19731629360918
2025-05-12,113.83376964409379,113.19225978555953,113.3962769086037,113.68987804514109,113.34766360648418,112.30598995357232,112.52492350522976,116.81059108653473,111.8374264331151,106.81429332040128,110.92623326362657,114.6296971831694,112.49617209043406,112.9798226809624,112.38235153582819,111.6816839267812,111.39377758616186,112.26787734991075,109.00806342513093,115.48491970987008,113.66769778451756,115.90064556813236,118.60892541727492,115.2205850182504,122.87790382758598,92.97015041922675,124.6279735029766,113.3620521461152
2025-05-13,113.94279733599119,113.32708342180057,113.53349563845387,113.80440565830935,113.44323355937554,112.41160746521963,112.56340781803756,116.7978362644788,111.89475120407448,106.39886145959719,110.88766319015272,114.93055182194885,112.62282388714921,112.98652309891747,112.53723224970709,111.72182018625993,111.44669537240179,112.48011395283078,109.01016994847387,115.47440530879483,113.6196654777321,116.14329286855941,118.72872043194636,115.80714810399839,122.84226278542644,92.97015041922675,124.6279735029766,113.45116582981316
2025-05-14,114.05462582299664,113.4112061028974,113.59211326470417,113.92676170132906,113.63673164135768,112.60888807969081,112.76496690695208,117.15996516324005,112.28649470593965,108.26477860775981,111.58454591152181,114.57453083360632,112.79396747402743,113.28995995687329,112.67724242378779,111.72039132217145,111.4479286967141,112.32850752884107,109.06471016100468,115.52687945005678,113.59987250591185,116.27367653523315,118.84863643958276,116.06378214631196,122.88904951634333,92.97015041922675,124.62810476620618,113.63507447731848
2025-05-15,114.29182941021516,113.59424183571281,113.80718410380682,114.1663949841739,113.87681166931638,112.85794835345169,112.903083572758,117.75453862178618,112.43135432656086,107.68592459227963,111.82778700474252,115.55820092519373,112.8677023650022,113.24601820255472,112.77867090450223,111.70522653743737,111.43575845783425,112.40658993496253,109.02684101762577,115.47227515810047,113.5640509702657,116.77293994682712,118.96867356238674,116.590206553302,125.81403629095644,92.97015041922675,125.32231546456158,113.86275014082278
2025-05-16,114.36093565303345,113.755439146649,114.00219959033409,114.30617527104012,113.93078022527276,112.9069703414857,112.87509601408728,117.76000634066246,112.22581513621148,106.84306317669746,111.27457156865665,115.26585832512109,112.91351516531836,113.80874910926838,112.70283409514522,111.80732015760734,111.54444686415385,112.81474565494979,109.03825876629277,115.46544436547619,113.62065293278847,117.07591793387465,119.08883192268463,117.34379565006628,125.79749095320977,92.97015041922675,125.32313931485469,113.91683709311728
2025-05-17,114.29088533431035,113.66007103011955,113.88821679578187,114.2241818222686,113.83349263180722,112.80689699339877,112.79855173102888,117.76188943639649,112.12109559446476,106.26239616250211,111.06906613910144,115.39824630157301,112.88165862138167,113.81387719201896,112.6622737249259,111.7277217693748,111.45481991565211,112.65033260600903,109.00089712784798,115.34572724945245,113.61023280448916,116.9314751951708,119.2091116429266,116.88921031400733,125.3903535745637,92.97015041922675,125.32628805225558,113.82345500740992
2025-05-18,114.24349004792893,113.59420980999663,113.8240506465009,114.18594799259984,113.77887014805118,112.75134083217154,112.77699208708356,117.89691524105585,112.00793569568448,106.20474072894015,110.89848132353553,115.12595039647697,112.81001397515281,113.69564177728523,112.6015935791331,111.72811905093772,111.45599012114798,112.62240318374664,108.99038805262613,115.40264444231794,113.60529836032968,116.78559799740283,119.32951284568598,116.3824711561858,125.31036235726307,92.97015041922675,125.32775861611717,113.7710664673261
2025-05-19,114.26633064539503,113.66858604889258,113.9121768629162,114.25415233240938,113.81235896008045,112.79118261632743,112.83050693142202,117.92641375446435,111.93485683560029,105.73274318623587,110.68633107759527,115.14783447531858,112.83747655299592,113.67005225072053,112.64154124448558,111.88989509112479,111.63522279670667,113.07445816568641,109.0351125127811,115.57332756804226,113.64665635177624,116.75978451935637,119.4500356536602,116.26778669177943,124.87951321163698,92.97015041922675,125.32865026315828,113.80490907281772
2025-05-20,114.49269726614214,113.87002096115943,114.06627316798651,114.42141204280159,114.08610605327502,113.03631759228448,113.06055633644117,117.87935054537262,112.57653721192654,106.47997714946867,111.71355830114561,116.42724070722474,113.20042644734953,115.48700385991107,112.6623117125724,111.88303862494648,111.62273183248809,113.14285781601826,109.03827376325285,115.44129720878354,113.67866735605824,117.12221844112796,119.57068018967038,116.42054204816701,130.0154427630365,92.97015041922675,125.32866671390892,114.06778786026771
2025-05-21,114.52044447934942,113.93788256404689,114.12741953577758,114.48141120901302,114.0982930572085,113.0512497098086,113.04002865410278,117.89004201798586,112.49238195998356,106.29761357621805,111.38743748571387,115.97164335105026,113.29119981592972,115.40241693162646,112.7943537297098,111.90289482537487,111.63978957160177,113.20512311461171,109.00879472739034,115.50802763568257,113.71782769178058,117.23850299481698,119.69144657666185,116.34266713253712,132.89950887045592,92.97015041922675,125.0672076319357,114.08118756859366
2025-05-22,114.6650715577205,114.03362233209958,114.29117372735723,114.56402547507673,114.32447190935085,113.29422145810229,113.19774993388356,117.89034233265558,112.934408558539,107.95942493571059,112.62944619662868,116.83555219090597,113.15488061460896,115.64268894925765,112.56940893329987,111.88597917575609,111.61841228506196,113.16100940629299,108.98981357911228,115.50593219973197,113.73168897029166,117.63378658892802,119.81233493770426,116.7172864703031,137.1786069870734,92.97015041922675,125.06456730709411,114.29782075332848
2025-05-23,114.59064264377447,113.94442406391377,114.20907582912314,114.48729379656035,114.10359537664213,113.05724371982772,112.98760336587225,117.89179236916631,112.34793289392891,105.6555219318931,111.38863396197269,116.5522243458932,113.04145653595926,115.60367390007272,112.43847370679413,111.9059518150122,111.63735591618344,113.13748984103918,108.98175856717214,115.62719996496689,113.75875983604296,117.42532398405312,119.93334539599132,116.9647823711156,130.843130715104,92.97015041922675,125.06967064862911,114.08809178301784
2025-05-24,114.57511695311523,113.89334929150091,114.17451247631925,114.44100894016141,114.04456387347821,113.01675481476683,112.93124644851385,117.87554650969811,112.22297770000031,104.73582730114819,111.23941012978833,117.09693350955223,112.93404631558316,115.00927465097564,112.44566969681355,111.89104234258734,111.61433118423629,113.12707254946713,108.95945476249123,115.58916502288392,113.79983043628916,117.37633018419535,120.05447807484131,116.36868028667057,133.19558618784106,92.97015041922675,125.070491017558,114.03356080880022
2025-05-25,114.55493441550787,113.88140681853348,114.1665768239535,114.4306660781261,113.98641456658066,112.95234051698532,112.84130386967584,117.87523528657604,112.04177542004328,104.53429711565259,110.84299345863937,116.5249901823749,112.9084329385475,114.91473494612833,112.43627718875253,111.84448502288231,111.57133338602937,113.16126950727416,108.9245126082152,115.44658818339373,113.72871909319254,117.41224400443441,120.17573309769686,116.36984025478621,133.17159110682923,92.97015041922675,125.06602723620067,113.97482873673468
2025-05-26,114.56770895842556,113.89205493611043,114.18081796691062,114.44856277066172,114.0364354496543,113.00501467007152,112.92334865372425,117.93858996215295,112.1572055517256,104.86538323472669,111.1203176957553,116.75389318940776,112.90682198336599,114.990360703601,112.41648962913304,111.90608885523127,111.63933028897897,113.16428248085003,108.96764551001517,115.63651121471781,113.74622272691768,117.35925703945378,120.29711058812556,116.42691810663898,131.07054630078198,92.97015041922675,125.06672160108847,114.02338766429526
2025-05-27,114.69002237116939,113.99670771753716,114.23430121038908,114.53642171105466,114.24875785907749,113.22285400348566,113.15842014999686,117.92112969908038,112.77789686972136,106.69860523292314,112.21331487059736,117.18019873852222,113.18606053092637,115.49499416901743,112.64268456409764,111.9169334152607,111.64692077852862,113.19493709588727,108.98307124939154,115.602912414213,113.77951427110555,117.47013474661603,120.4186106698196,116.51810262548703,131.83944425433282,92.97015041922675,125.0691521982476,114.22766095622902
2025-05-28,114.66829078661692,114.01400588973891,114.3110475047496,114.5504949511947,114.29204275794031,113.3033985579756,113.14106838826692,117.91497842504897,112.77510466379054,107.31069105888463,112.46329472094835,117.10404386068154,113.00052716763942,114.56194319746382,112.63306925077649,111.88439579670946,111.60210471403815,113.20844884878166,108.91353825402938,115.54775623407413,113.8316749045424,117.69890953770212,120.54023346659616,116.79069415804298,134.1468419247778,92.97015041922675,124.91460951320236,114.2713449026544
2025-05-29,114.88295889869482,114.21644391320223,114.58086586212406,114.72543013773131,114.45428030749282,113.4750080711139,113.12751944052668,117.91743508970704,112.78954397771568,107.41315061534263,112.53568672337354,117.1493551899824,112.973069677289,114.57093434370144,112.59703407208592,111.84344531901371,111.55798111471276,113.01716670865426,108.90546346279396,115.58515544176089,113.81261301573704,118.3613504485322,120.66197910239738,116.9441626579383,142.19924104776953,92.97015041922675,125.74553059116671,114.4254313410664
2025-05-30,114.86235083271586,114.23228194922177,114.61236866683721,114.73936920579435,114.30726060080583,113.31156944843501,112.882029388253,117.91946516135935,112.22814151782842,105.71628603746393,111.24975989558904,116.2335439649706,112.93546096054624,114.52008283074883,112.56254186639195,111.76847933165463,111.47297399674055,112.87017445049311,108.86237430367268,115.47816088709106,113.80691200011186,118.538563064793,120.78384770129088,117.0930866812747,143.84814758396948,92.97015041922675,125.74430405161384,114.28476523573364
2025-05-31,114.92376473890789,114.30315748105342,114.70690418380826,114.8002053918453,114.3315790965974,113.31836504447911,112.8288821029105,117.91734160527584,112.12420786295743,105.62702747367001,111.01568764786765,115.86904368063229,112.92561079506075,114.88600730641848,112.46425827623848,111.73910550639663,111.4446555976278,112.7264784696781,108.91552067198505,115.40166836909619,113.77025771362484,118.78674232770317,120.90583938746914,117.64374976457033,144.14302742589146,92.97015041922675,125.74489732324874,114.30634243276882
2025-06-01,115.16979615889527,114.44323055679496,114.84226812910254,115.04134511948038,114.5369471536031,113.42217721136186,113.05576897778111,118.79230055586176,112.19479832818932,105.30250875747322,110.9679436239907,116.07057982645676,113.08175099159189,114.9312963896519,112.6464857668644,111.88001681602704,111.60718619437165,112.78571966478829,109.08516687689887,115.65973730544016,113.76203648345384,118.88813107524729,121.13667831487388,117.78839031431734,143.46814007547425,92.97015041922675,125.82694650604041,114.50210764690884
2025-06-02,115.27680086252974,114.62941740278293,115.05530972461133,115.21320341271053,114.75149516277787,113.65789510356454,113.27116551986572,118.87430020625771,112.46645109651968,105.94636029618503,111.48455420516551,116.47258944024564,113.17631189747094,114.89347179836028,112.77220178969121,112.09399412995734,111.85018805650681,113.44590275699464,109.10949256544451,115.91704610915853,113.77579884266856,119.06370371786856,121.4282717572002,117.88740896605665,144.41737174375797,92.97015041922675,125.82784091822185,114.70762845686522
2025-06-03,115.40031270107319,114.73562164785247,115.1926414909486,115.30365660368876,114.83074778696027,113.73083668371008,113.28480458058284,118.86597382278917,112.46645109651968,105.94636029618503,111.48455420516551,116.47258944024564,113.17631189747094,114.89347179836028,112.77220178969121,112.12557717809108,111.88313997822053,113.07658408122354,109.37606632523334,115.88824577657803,113.79793923006233,119.3315751596164,121.5988362297102,118.04505391429025,147.43772576359757,92.97015041922675,125.82727632587618,114.78431335004002
2025-06-04,115.63348242243126,115.00622291908489,115.56425824593444,115.56177314971771,114.90362675907829,113.77530705405898,113.11564937046592,119.04579492042843,111.9040814998632,104.03317655686283,110.24673487984917,115.84304449985433,113.10225761132283,114.93292883112446,112.671434166424,112.1554207752993,111.9166702719275,112.90955317770668,109.64629328123412,115.63769538258646,113.80235153485825,120.12601010402636,121.94751943509982,119.61885218338278,149.89615331150705,92.97015041922675,125.82817979293053,114.85411410294336
2025-06-05,115.7196077964942,115.1340127694336,115.74016418591458,115.60925419244431,114.88722905900129,113.73870728702286,112.9455486981591,118.58963539438682,111.68643199633094,102.41199796940388,109.7783459467446,116.4129282435571,113.06587978088942,115.28553293557722,112.54351475529685,112.11576639489442,111.87498568438077,112.87906000725492,109.59311097348488,115.6082596448797,113.77670177661258,120.57403943083695,122.06334434825524,121.2153516984486,143.7231490479243,92.97015041922675,126.81822249625175,114.83730043602664
2025-06-06,115.73546503127525,115.14328328546797,115.74016418591458,115.6172497621925,114.84015519980858,113.68563019087725,112.8857660460914,118.58963539438682,111.52691802378878,101.6144811841771,109.3416135251465,116.30114022578852,113.10678044660308,115.32112587104723,112.5856645227626,112.11576639489442,111.87498568438077,112.87906000725492,109.59311097348488,115.6082596448797,113.77670177661258,120.57403943083695,122.06334434825524,121.2153516984486,143.7231490479243,92.97015041922675,126.81822249625175,114.7923429885645
2025-06-07,115.73418275442818,115.14406256652015,115.74016418591458,115.61792187105709,114.83278987721476,113.67751526040158,112.87641226619012,118.58963539438682,111.50195997093007,101.52012830229648,109.27737719357836,116.2640286963827,113.11021856306748,115.32112587104723,112.58991175293521,112.11576639489442,111.87498568438077,112.87906000725492,109.59311097348488,115.6082596448797,113.77670177661258,120.57403943083695,122.06334434825524,121.2153516984486,143.7231490479243,92.97015041922675,126.81822249625175,114.7853088063404
2025-06-08,115.73851710334867,115.1461634738153,115.74016418591458,115.61973384686844,114.79980486792319,113.64027939418054,112.83452210957788,118.58963539438682,111.39018732350614,100.891593074376,108.99817675311222,116.29946047307962,113.11948757319125,115.33585802286844,112.59789508734579,112.11576639489442,111.87498568438077,112.87906000725492,109.59311097348488,115.6082596448797,113.77670177661258,120.57403943083695,122.06334434825524,121.2153516984486,143.7231490479243,92.97015041922675,126.81822249625175,114.753806782761
2025-06-09,115.53418136538502,114.91769752050762,115.43392531372551,115.42597411922186,114.64832634119098,113.48945333546604,112.89617515798231,118.61352879532365,111.47356932010476,101.43129304508665,109.14587024036204,116.0940890109943,113.15637567957995,115.37166147755343,112.63503845168498,112.17241032138693,111.95421319982715,112.86420816025573,109.66449676976845,115.80468376104108,113.67756128889845,119.78572801576236,122.68900969728116,119.55863926651901,136.19323422601008,92.97015041922675,126.82500477032147,114.60468134204378
2025-06-10,115.6271491152547,114.98353943226543,115.43937268465514,115.48043928605182,114.88797270541666,113.76039984399216,113.20587206999532,118.59664698968741,112.28173824437562,103.51025275328735,110.69581599481938,117.16757253164607,113.42827822044575,115.26890676415464,112.99511145548959,112.192306366379,111.97451233640537,112.83026355200231,109.70936634849681,115.8312612720818,113.69467675783838,119.77260144960647,123.2165379431302,119.38954580743027,133.9848464247078,92.97015041922675,126.82413498035115,114.83432285420758
2025-06-11,115.56041896557431,114.90153222952759,115.28661733019709,115.40617987115549,114.79793624563308,113.66311126534106,113.21680077247332,118.57097627123362,112.28962073921352,103.277921431046,110.49414480869136,116.99351573420854,113.58765721672135,115.80668180313597,113.0654401160789,112.21751407840081,111.99756592472744,112.92417611151372,109.75662411167855,115.72749203120708,113.73474388389609,119.39997565552869,123.57949685689012,119.53452441654792,134.2392318506204,92.97015041922675,123.6847599019127,114.75013577155154
2025-06-12,115.62987679105171,114.9763837066076,115.3013809270678,115.47803775830698,114.92261228581323,113.79630075115952,113.32733646336024,118.62406045997166,112.66118553796024,103.87646670869341,110.99254990279132,117.40172847098204,113.86752302502916,116.02975494804471,113.35867130131834,112.13948893398836,111.92092925384223,112.859049802882,109.6977904392655,115.60102850302687,113.64714087586243,119.52904639022222,123.60161871325938,119.61021621644998,136.04682867380183,92.97015041922675,123.68508286080943,114.86526787640312
2025-06-13,115.72908731518848,115.05985024537874,115.44092919261162,115.59005326635129,114.94381078650947,113.82284176309088,113.25896919268033,118.9151150989437,112.33783254996966,102.88563158992389,110.37114823120086,117.11306109541508,113.75964386033469,116.02697365818355,113.22605878855046,112.1570225889634,111.92359309046465,112.90347601191048,109.70842807091717,115.54220207882574,113.76724839304178,119.83978526238768,124.16249774538544,119.92602439067004,136.52761017850307,92.97015041922675,123.68500169573291,114.890913265592
2025-06-14,115.85908052555259,115.07829068161531,115.45311056200859,115.67542939767038,114.98208550258654,113.87416498255259,113.3295469773372,119.42026500776527,112.2371464874092,101.3353465918082,110.07614420981042,117.94863968718994,113.79943965804779,116.04732119664104,113.2704314682067,112.22269606621043,111.97830720498838,113.00515914060746,109.74211083369867,115.5909659399887,113.90852092168004,119.79877426727028,124.40888667585708,119.31802681513194,138.3762284571597,92.97015041922675,123.68575784600974,114.93381869991616
2025-06-15,115.91217504076418,115.13184234487336,115.50841099657796,115.7245340389092,115.00961072743496,113.90654864859214,113.3371840954827,119.44148104294192,112.21224535946077,101.29714144668087,109.95097846745725,117.74515192683687,113.84702467412845,116.04732119664104,113.32921496729827,112.25175823455145,112.0070332006425,112.98643803251908,109.73141483291842,115.75352443620791,113.9399020511574,119.8873092658757,124.71699259747017,119.53558192312241,136.78721158016856,92.97015041922675,123.68600264022871,114.96151728386306
2025-06-16,115.9670383908913,115.19634127367179,115.54700565756109,115.78400836839867,115.02901791389519,113.92497491596767,113.38007292616386,119.46944460631845,112.19016240072968,100.54045173578513,109.68687980225562,117.9247108028461,113.99990658670983,116.3051222641299,113.45740559109758,112.3510524484137,112.11093146342978,112.99091552351746,109.77304583857364,116.0950056631111,114.00743696111866,119.84423383994307,124.85202670346662,119.86389788141265,132.97647542113745,92.97015041922675,123.68665231494208,114.98308826314454
2025-06-17,116.17910478360427,115.35435356361707,115.71007024197414,115.98676645351675,115.29042069269612,114.20762706124496,113.58519922602883,119.95281696523863,112.55566786260304,101.6284640206445,110.36323889116571,118.23030991480798,114.14068091172979,116.5072880432917,113.58373227665358,112.33871055958943,112.10066192563002,113.16749975881602,109.7561081610123,115.8988324458264,113.9807997363741,120.22407380022356,125.48949777845834,119.80917375036009,136.8036694150225,92.97015041922675,123.6854691429942,115.23154094070364
2025-06-18,116.1922384555541,115.43285728583507,115.76780336276181,116.05836435854724,115.2719119130965,114.13512030783606,113.56089347562076,119.98110642379731,112.36707082619388,100.78193785779447,109.7071560188015,117.74575188589267,114.2900520192942,118.0432163874061,113.40679609389828,112.42775828675612,112.19748570837368,113.36271204518954,109.8269204573721,115.94517454808664,114.01620726200416,120.23291929963439,125.79592885471578,119.87007455856025,134.76142896717946,92.97015041922675,123.68655009016206,115.21545620499624
2025-06-19,116.58864080619402,115.69085806419292,116.1309711403275,116.4112598672145,115.60333755386165,114.49889485361915,113.71875976352354,120.92911518792488,112.38387746189925,100.31210615061745,109.88666583217152,118.5100982790793,114.18923265064888,118.06920094331477,113.27613515511614,112.44151304031506,112.21453401413562,113.34864923528347,109.8543112949967,115.97372404528276,114.0072426815525,121.02895152210827,126.3794759977561,120.17306341881134,140.43860554399038,93.1122380775861,124.78927328795297,115.53157811096
2025-06-20,116.63168198161928,115.88104024443241,116.37325704333789,116.57813853436556,115.6244030549975,114.4993430137121,113.66707483362688,120.94985054983171,111.96700097864895,98.91561335766906,108.87599104215182,117.84691471536283,114.2016417118977,118.4402796938385,113.20413620828414,112.6562119763962,112.44784224881127,114.26494825901167,109.84031345954381,115.99721641352231,114.09357235417129,121.28246508994792,126.73280438042886,120.54248661731728,140.6835921777542,93.1122380775861,124.79224884110758,115.55557784906908
