,Grup,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31
25,Bira,0.0,0.0,0.0,0.0,0.0,7.323162007542527,1.7956495696485941,0.0,0.0,0.0,-2.220446049250313e-14
26,Bisikletler,9.112282163467134,4.882088747107671,-3.4157703766076186,5.9776714101108075,1.0412954169904953,1.1137568146501353,2.79237356114439,1.8669240003068799,0.7189642403994556,1.953605345990872,2.3737090852497644
27,"Kahve, çay ve kakao",1.2006706357848396,1.0758931112822,1.754897247375098,1.1399936210008343,0.9952352270567344,2.50806842785789,5.347583711691395,3.68284336704483,5.401697155984353,2.9596838939393244,2.4675221158178218
28,Dayanıksız ev malzemeleri,5.946573380527043,2.800392522073336,1.4238151901453389,1.8600649124012492,-0.04390009740428136,0.6517820367868854,1.594767846357814,0.9555973279472774,1.7963575125882425,-0.2992942881352656,1.1177969166479507
29,"Züccaciye, yemek takımı ve hanehalkı aletleri",4.695566957667352,3.652310959901528,0.7963199491119122,0.5801060038283623,0.02057005732103434,0.3862717055031606,1.4744976275222532,1.0648133136829996,0.5399269036738596,-1.050326650382316,1.7107810135670753
30,Telefon ve telefaks hizmetleri,-1.3700262441556643,-2.2837859713732978,-3.5407054805593474,0.005503952456353822,0.03820787040749174,0.17416968325802973,2.206490492231694,2.0431272721823213,-0.056724351040826626,2.2630452397831347,3.2867836796865557
31,Et,3.012559677601212,5.404400936093889,4.350712538722212,0.6767805461469933,1.3863865324501123,0.31626578846801756,0.9488850613510236,0.9439579753371952,1.4181240229672376,0.014727970951500247,7.152397410894751
32,Kitaplar,3.74660332516934,2.7538607130626946,1.8713311797861953,0.2514544318010348,-0.5403773302643855,1.0702015019131261,1.086845974264783,2.7426046172279728,1.064073758788453,-0.5977694038492798,2.498413287059109
33,Gaz,0.9844950813439723,0.08216292877278875,0.32021740834935475,0.0,0.0,18.943762139099807,1.025040714892822,0.17372837542364294,0.8041123376527848,0.07251799545631155,0.7400172499705926
34,Elektrik,10.70000000000002,0.0,20.83333333333335,3.44827586206895,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Elektrikli küçük ev aletleri,6.3449038036183625,2.706581899927607,0.8856558973172834,1.729428850588044,0.6137543197532791,0.6003321212588508,2.2361208184159764,1.7893402342059384,1.290869945292883,-0.14775810653817611,0.29656695022930446
36,Kişisel bakımda kullanılan elektrikli aletler,7.430801438078838,2.9871090924155075,1.6972016657612832,2.194195918783004,0.1073494683467624,-1.2435408070161302,1.7686384960765134,1.8204504882292527,1.58158092624201,-0.7573601615826431,1.76086522818244
37,Kuaförler ve kişisel bakım merkezleri,1.8105871086776304,11.775105192994673,4.375606042256086,2.3066945617955747,5.188045452531664,0.6803380405280057,2.1747737795502875,8.84908519769998,1.7792600633762312,0.061925456140876634,0.0606976359459388
38,Evcil hayvanlar ve bununla ilgili diğer ürünler,1.5264987092097115,-0.7441508841848354,-0.1520301326361273,0.40505146682177084,0.43988310114499996,1.2407559827625647,1.1618585444908236,1.5438671946303328,0.8969222805541799,-0.26357167606986254,0.2015567097846116
39,Diğer giysi çeşitleri ve giysi aksesuarları,4.1041283727665245,3.827332730941402,1.3817464729876994,0.5138838426926862,0.8128225770817732,1.2713176350416466,-1.0344781182049845,1.8483770966437385,0.013675944794577788,-2.2020726783656075,3.776063523403428
40,Mobilya ve mefruşat,3.3832830536261183,2.1036645559372458,0.06787219404535971,0.11696634404043671,1.2809456870900293,0.8452893406148965,1.413109558196446,1.7214632891758619,0.2685308881765325,0.29167300674446395,1.2505903839392207
41,Ev işi ve hanehalkı hizmetleri,5.876645845648709,5.639023906774154,3.979790981529896,-1.7525048079176542,-1.6903071914339596,6.673734405381682,0.9021188792778467,-1.639726269055819,6.1958476770744175,2.50424508436915,0.7383568796336171
42,Halı ve diğer yer döşemeleri,16.198388384085717,10.96026028564756,1.8574673207987002,7.223317407620811,1.672327742815094,-1.6792874498605448,-1.4379927237074597,2.0230332141410123,-0.07715229605537166,-5.269345780466583,0.9177994813142965
43,Kırtasiye ve çizim malzemeleri,14.552256295328569,5.092928901525706,0.26213217275619094,0.2659857961016643,-0.14069516100957413,1.4445112053809162,1.4025116979926366,1.0178534471052103,0.9847357053791583,-1.0101803216738703,2.0986656395509673
44,Diğer satınalınan ulaştırma hizmetleri,12.422569139347894,-0.024672693029859083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Kiracı tarafından ödenen gerçek kira,4.220782643345111,3.6610983570642297,4.30434925297547,3.5997193681023054,4.590043389570964,5.2686019609664125,3.5081328623481456,4.801648422266114,3.1456211443673165,3.236752146385524,1.6362147645898162
46,"Kuru temizleme, giysi onarımı, dikişi ve kiralanması",2.7058428124418388,-4.670403173409355,-6.099112580776045,-0.7558757003553906,-7.865231485051627,-1.0035711336639164,12.680321330123135,10.42654515976318,24.592668249730785,-1.5813669498089156,0.31294474982979104
47,Katı yakıtlar,4.740110964978306,2.1427404781692028,1.4199325070766822,5.483017072020369,1.8005764570917515,1.6046193774717166,1.917037980448999,1.738569990024641,4.426661102444962,1.473947481107163,1.8583948687528773
48,Demiryolu ile yolcu taşımacılığı,13.594988163724619,7.51300416491667,0.0,0.0,0.0,1.2629688075656675,0.4157389492716712,10.272772243508266,4.867807585786554,-0.06676457695954374,0.0
49,Motosikletler,5.836068231380365,1.5004771676269124,1.4280100712139143,1.6369011343748907,-0.036534784815256405,-0.9722421740778864,0.015237440859650064,0.8065827539189607,-0.9293387727375313,1.7387346405694393,2.932792481919888
50,"Mücevherler, saat ve kol saatleri",7.544532040460683,5.37577144087773,10.643287310429006,5.259767606702126,1.9398957194061817,1.710017279091236,1.8288373266604374,6.158871945105093,14.090861599038295,1.3896421954985305,0.5071507262226937
51,Müzik enstrümanları ve kapalı yerlerde kullanılan temel eğlence araçları,3.7151123919836326,2.153328546428579,0.8524390056574127,1.6281593557560647,1.4092855099440138,2.78222967711792,2.1812047745902285,1.5683558825125399,1.7288493765982071,-1.2807326053680512,1.1509684623187244
52,Konaklama hizmetleri,26.961116466686597,21.122072948792002,14.402989633435004,23.884179319904764,12.880780136501313,10.006323317278486,5.425368365200622,-5.401288802691995,-5.762782756055751,-6.482317470858789,-3.442467304111474
53,Motorlu araçlar,0.778971841057019,0.6893395517314493,4.737323284447581,4.2323154482242,1.1358785058409815,2.4654336829997847,3.4924946415216374,1.5079595821458902,2.740703310338044,0.5424629893306276,0.295061778732153
54,"Oyunlar, oyuncaklar ve hobiler",4.229498650483654,2.2344405017087565,0.6624887456524009,1.4370515557843078,0.36975596101500585,2.1345272490885137,0.24713029166474332,1.0717685963223422,0.5527505749598705,-0.1381346133142003,2.3456382045099033
55,İçkiler,-1.1102230246251565e-14,0.0,0.0,0.0,0.0,10.72274605033492,4.827591801891717,0.0,0.0,0.0,0.0
56,Tütün,0.0,10.850000000000005,0.0,0.0,0.0,4.929611998452255,6.905528053732923,0.37965628889768954,1.964620634700176,3.7195778365712417,0.0
57,"Spor, kamp ve açık hava eğlence malzemeleri",20.8395324606133,6.562911039042296,1.1065542752195734,1.9068896959924864,0.8121589592671841,0.9046958162958196,2.047429068011253,-0.41138950298700294,1.9696423971594879,-0.34479125224765594,0.4874413992083326
58,Su (şebeke suyu),6.73514080022819,1.580272900688584,1.2309565096079833,5.287752396669698,4.587716563050037,1.2065902208431956,1.2035861217826849,1.4948607988558127,1.6916950156999455,1.6168243915236413,0.6985110261432004
59,Telefon ve telefaks ekipmanı,-0.46974704203596174,0.30889952336727866,1.2720846718754064,-0.4683505600499904,-0.6425525260054021,0.5403677138693386,0.9612973448930529,2.3659571835522364,0.14193235575461483,-0.8181067248294704,0.5902680676348471
60,"Ses alma, kayıt, ses ve resim kopyalama ile ilgili ekipman",0.13327160506746427,-0.1813159143921217,1.4652734268438383,4.537528477975505,0.6522960596003546,0.10041621301766224,0.26159311836775334,-0.410755172176569,0.6970976064425205,-0.818157938927877,1.2012053969012504
61,Tıbbi hizmetler,-22.318873026743226,-1.2491911762628205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Havayolu ile yolcu taşımacılığı,-9.488399762046395,-18.131777850805097,42.09734069242346,5.120900904412906,12.36139913776495,14.990595020321361,-2.8721410617940424,-6.68192694341514,-2.865919480680612,14.151118129732376,-31.236872143363858
63,Deniz ve yurtiçi su yolu ile yolcu taşımacılığı,2.7027027027026973,0.0,0.2517162471395995,-0.006030806795165322,0.045908411017991924,2.1305494683915738,0.09128125447650515,10.262777253836086,15.617120044788702,0.0004762614986608682,-0.010355325384259206
64,Evcil hayvanlarla ilgili veterinerlik ve diğer hizmetler,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,Orta öğretim,8.5344676195517,17.751953177533064,0.0,0.0,0.0,10.27674484441392,0.0,0.0,0.0,0.0,0.0
66,Üniversite eğitimi,11.984843733852891,2.0478145834066597,0.0,0.0,0.3777159137296815,-7.060640960787623e-09,-7.766708387535459e-08,73.44599999999998,0.0,0.0,0.0
67,Okul öncesi eğitim ve ilköğretim,-0.4448835922582606,-0.6386982627419768,0.05747385539482952,0.056318624870210776,0.0,-0.0018724343011533584,0.0,16.93083333333334,1.1708918484973463,0.0,0.0
68,İlaçlar,0.02851051170169594,-0.11772724456284855,0.0,0.0,-0.0068812959753250524,0.02664850438500732,-0.023992531458250088,0.2407831113605985,0.13424478794212824,-0.015143444199605671,-0.06467107713676867
69,Şarap,1.7470104633781958,3.8687707840138863,0.0,0.0,0.022433749757877486,0.46102611228362456,1.4165158401675315,1.0666606331045436,0.30911044412544886,0.1541622022073197,-0.23372735263527122
