,Alkollü içecekler ve tütün,Ev eşyası,Eğitim,Eğlence ve kültür,Giyim ve ayakkabı,Gıda ve alkolsüz içecekler,Haberleşme,Konut,Lokanta ve oteller,Sağlık,Ulaştırma,Çeşitli mal ve hizmetler,TÜFE
2025-05-05,111.15844789133696,113.43450492667348,117.90016756869048,108.43980539960047,113.15562016992143,113.397472623731,95.37053169863503,120.26945780685736,114.150632338828,122.3764659665578,110.53958281260331,115.3057187362951,113.54345986151873
2025-05-06,111.15844789133696,113.59276582107294,117.90016756869048,108.64708615054693,113.3397914204872,113.74890488459144,95.35542599675664,120.44930467947124,114.2977995502874,122.3764659665578,110.5411190203057,115.66714884501528,113.73998201572222
2025-05-07,111.15844789133696,113.3062215154076,117.90016756869048,108.47919724483408,112.49456983663023,113.67972509319723,95.30912159782714,120.60382523317028,114.93492431693184,122.3764659665578,109.90775328586184,115.54932174751296,113.60830930223035
2025-05-08,111.15844789133696,114.03416971738858,117.90016756869048,108.34145235298324,111.9673506221832,113.61975279187972,95.28793948240843,120.6468326569362,115.18780002281808,122.3764659665578,109.98482829647736,115.47367835588102,113.64358654652769
2025-05-09,111.15844789133696,114.03317160093307,117.90016756869048,108.30047823134754,112.1265928010872,113.20257758679747,95.26831557431515,120.6307057263114,115.14405380784297,122.3764659665578,110.01099347783612,115.29672048414967,113.5208257974055
2025-05-10,111.15844789133696,113.99018899543368,117.90016756869048,108.256007007411,112.25530917531444,112.9046213411484,95.252066642496,120.61041673301833,114.49909545464544,122.3764659665578,110.00061535853048,115.31266304160928,113.37333842252433
2025-05-11,111.15844789133696,114.06204783375388,117.90016756869048,108.37649388070244,112.30202503790122,112.84121081539908,95.254142791849,120.61539878490296,114.53113058030031,122.3764659665578,110.00041126201288,115.42927601749616,113.37563975158912
2025-05-12,111.15844789133696,114.215343592881,117.90016756869048,108.52827389869168,112.47704784695188,113.02666669115888,95.29258067926564,120.60637574216284,115.22058501825028,122.3764659665578,110.00231420812707,115.6317302226159,113.53453188495556
2025-05-13,111.15844789133696,114.21619519364704,117.90016756869048,108.46266145152484,112.77128241395474,113.36151870297192,95.29258067926564,120.5098318927082,115.8071481039983,122.3764659665578,110.00221540868436,115.5938024027186,113.6944889789307
2025-05-14,111.15844789133696,114.34545924860645,117.90016756869048,108.46521972740813,112.74140314454112,113.83549651331651,95.24327709675308,120.46889575900585,116.06378214631188,122.3764659665578,110.31598148982016,115.7021202277233,113.90822538019265
2025-05-15,111.15844789133696,114.0558399466479,117.90016756869048,108.39604941239708,112.77913387837764,114.03527290745352,95.3259291733708,120.4606749894794,116.59020655330193,122.3764659665578,111.08242006433842,116.65634937367308,114.14166639901592
2025-05-16,111.15844789133696,114.06613053849824,117.90016756869048,108.48186339709672,113.15445919071593,113.82093617282494,95.34817172983377,120.41951745922798,117.3437956500662,122.3764659665578,111.08394629261768,116.6741581977138,114.17701291255234
2025-05-17,111.15844789133696,114.00837705268128,117.90016756869048,108.3125315453887,112.99531174132962,113.6986361440657,95.2834380527496,120.38344549647866,116.88921031400724,122.3764659665578,111.04420906376768,116.53971754514414,114.05651380943831
2025-05-18,111.15844789133696,114.01053753711444,117.90016756869048,108.32256251989124,112.93883147667056,113.67234034588267,95.30194259215564,120.48198986501627,116.38247115618567,122.3764659665578,111.03640767958387,116.56801632201775,114.01476510736302
2025-05-19,111.15844789133696,114.1354392628202,117.90016756869048,108.39473305505275,113.37513443942028,113.70875011488114,95.3483622430852,120.4645101806758,116.2677866917793,122.3764659665578,110.99447722305288,116.77476833028672,114.06628941029577
2025-05-20,111.15844789133696,114.07451147001004,117.90016756869048,108.41143016197572,113.42545326865051,114.49700613790148,95.33799255552316,120.38381298279612,116.42054204816692,122.3764659665578,111.50035558717904,116.7031980625196,114.35904958507096
2025-05-21,111.15844789133696,113.9814585566706,117.90016756869048,108.39497228831236,113.40984427596996,114.59605864591866,95.2695228564765,120.31049618312149,116.34266713253704,122.3764659665578,111.7874916206975,116.77060283653752,114.39877194182829
2025-05-22,111.15844789133696,113.97087232852591,117.90016756869048,108.31429967003258,113.4442247641088,115.30241573406126,95.24423672956476,120.27020685315858,116.71728647030297,122.3764659665578,112.20974762611372,116.77210435340643,114.69689610103276
2025-05-23,111.15844789133696,113.99687596104964,117.90016756869048,108.56677061121226,113.37856143708316,114.6316202030129,95.22173841387296,120.23154678356676,116.96478237111548,122.3764659665578,111.59531889646632,116.82871886563272,114.43045090685382
2025-05-24,111.15844789133696,113.92477492680646,117.90016756869048,108.49569411019704,113.32143417277442,114.5650372515117,95.225934402333,120.19939309719548,116.36868028667044,122.3764659665578,111.8246461463006,116.81248373658592,114.370543804047
2025-05-25,111.15844789133696,113.84150517600084,117.90016756869048,108.25477240521091,113.3238088463271,114.48176800343649,95.22493471816124,120.18169735913231,116.3698402547861,122.3764659665578,111.82074125470687,116.68672938985584,114.33052600864612
2025-05-26,111.15844789133696,113.96660052544884,117.90016756869048,108.35219155551653,113.28932182025832,114.72637523320044,95.27640319265404,120.1851893438621,116.42691810663888,122.3764659665578,111.61936395211568,116.87868517909293,114.39654600931075
2025-05-27,111.15844789133696,114.03655796969622,117.90016756869048,108.22713233920128,113.41524263070056,115.29814437114504,95.20766424336708,120.1077601525036,116.51810262548688,122.36860525534031,111.69463664548124,116.8324027470755,114.57206993760516
2025-05-28,111.15844789133696,113.79672139050862,117.90016756869048,108.16480192388694,113.47962542649968,115.35605481876397,95.20473909002511,120.2017822978052,116.79069415804284,122.35961690292176,111.91986397645474,116.88794680507856,114.64373322462416
2025-05-29,111.15844789133696,113.81552515946146,117.90016756869048,108.1847203736972,113.28661484085188,115.39797880799722,95.15690060627765,120.2005144523016,116.94416265793816,122.35961690292176,112.70777496260804,117.8824628948069,114.79607666052658
2025-05-30,111.15844789133696,113.69599240125186,117.90016756869048,108.12360238700842,113.16975094894894,114.8627514630759,95.12551518918023,120.0511785406136,117.09308668127451,122.35961690292176,112.86824387315822,117.87511675271698,114.63403326671038
2025-05-31,111.15844789133696,113.67409770116085,117.90016756869048,108.20610839659142,113.03937392681846,114.78546022638918,95.15204123801348,120.51641267980196,117.64374976457012,122.35961690292176,112.89691301671186,117.81649728861665,114.7273974407852
2025-06-01,111.15844789133696,114.08499722090752,118.05655005688116,108.38855670110785,113.08556263046694,114.9444264291134,95.15290185153702,121.25067567385858,117.78839031431716,122.35961690292176,112.83209625716118,118.02773875924338,114.9463622919819
2025-06-02,111.1578642301208,114.20308967613204,118.05655005688116,108.50279752008768,113.67883591064428,115.53347055680484,95.19676707163438,121.44419803135236,117.88740896605644,122.36405643592153,112.92894868671694,118.27506162312356,115.235422409679
2025-06-03,111.1578642301208,114.2854383082637,118.05655005688116,108.45995478487453,113.35463117712084,114.4821778998315,95.13297683818551,121.51377820391764,118.04505391429004,122.37006523406572,113.50088539257952,118.28241881095336,115.01873210780327
2025-06-04,111.1578642301208,114.24371976856304,118.05655005688116,108.47228578829996,113.08379777220918,114.4524970458956,95.14515612381314,121.79857413564854,119.6188521833826,122.37006523406572,113.99306894429174,118.10377788122248,115.22924584215404
2025-06-05,111.1578642301208,114.67646897805616,118.05655005688116,108.51055495363478,112.99269977740346,114.45541358653236,95.07698513166724,121.80579935809789,121.21535169844844,122.37006523406572,113.08136448810036,118.0070232468954,115.27138008399125
2025-06-06,111.1578642301208,114.67646897805616,118.05655005688116,108.51055495363478,112.99269977740346,114.4402555057796,95.07698513166724,121.80579935809789,121.21535169844844,122.37006523406572,113.08136448810036,118.0070232468954,115.26710792771422
2025-06-07,111.1578642301208,114.67646897805616,118.05655005688116,108.51055495363478,112.99269977740346,114.43533068097616,95.07698513166724,121.80579935809789,121.21535169844844,122.37006523406572,113.08136448810036,118.0070232468954,115.26571991418264
2025-06-08,111.1578642301208,114.67646897805616,118.05655005688116,108.51055495363478,112.99269977740346,114.3866931115688,95.07698513166724,121.80579935809789,121.21535169844844,122.37006523406572,113.08136448810036,118.0070232468954,115.25201189264403
2025-06-09,111.1579466778936,114.86165165945842,118.05655005688116,108.71490429532554,112.95261723563064,114.46564250044402,95.1190809453754,122.12704797108678,119.55863926651882,122.37006523406572,112.35923158514004,117.91093806951204,115.097736335766
2025-06-10,111.1579466778936,114.93791379491503,118.05655005688116,108.78903267618183,112.9221387121009,115.21864225017664,95.12758873875757,122.35572513707896,119.38954580743008,122.37006523406572,112.14570385053888,117.957236431777,115.31050713927888
2025-06-11,111.1579466778936,114.02571701509495,118.05655005688116,108.69329636805308,112.9815531715529,115.5156906917146,95.0424583443068,122.45878115609824,119.53452441654773,122.37006523406572,112.18039632909267,116.63578012586862,115.30427289909156
2025-06-12,111.1579466778936,113.8295299667505,118.05655005688116,108.67616619137094,113.06466262187648,116.21251149549472,95.069784226404,122.50519942980836,119.6102162164498,122.37006523406572,112.36092031532245,116.43270732503724,115.52282538226066
