,Mevsimlik Ürünler Hariç TÜFE,TÜFE B,TÜFE C,TÜFE D,TÜFE E,TÜFE F,Mallar,Enerji,Gıda ve alkolsüz içecekler,Taze meyve ve sebze,İşlenmemiş gıda,Diğer işlenmemiş gıda,İşlenmiş Gıda,Ekmek ve tahıllar,Diğer işlenmiş gıda,Enerji ve gıda dışı mallar,Temel mallar,Giyim ve ayakkabı,Dayanıklı Mallar (altın hariç),Diğer Temel Mallar,"Alkollü içecekler, tütün ve altın",Hizmet,Kira,Lokanta ve oteller,Ulaştırma hizmetleri,Haberleşme hizmetleri,Diğer hizmetler
2025-01-11,102.48484047967604,101.83201336946048,102.10378551335737,102.43013069521216,102.4861604350008,101.52249929692742,101.74325611900716,106.21873051134573,101.71929814417288,104.21071261723344,102.91212011197084,101.588523122308,100.94405040995576,100.3692746896847,101.07230408476306,100.31184988860308,100.2113117926322,100.0118618678364,100.3165279401498,100.20306144873491,101.00537421807486,104.47055379240308,101.4801527153702,101.35686109996271,106.6946606730426,99.99999999999996,118.15476214098216
2025-01-12,102.53362063717024,101.87727298091713,102.15502513417988,102.47342543323532,102.52675526211928,101.57427100709351,101.76523152046684,106.24957933147267,101.74279282691906,104.17302061208512,102.93218917578672,101.66746544828337,100.96977149646176,100.368338900523,101.10397330398013,100.32974371302193,100.23184141175815,100.0101073115182,100.33568059819255,100.2503386034282,101.00508600175316,104.5602000008938,101.6410820360904,101.35651071604106,106.6946606730426,100.0,118.38280453691743
2025-01-13,102.59872655308035,101.9445847833493,102.1998678241778,102.53556987739508,102.54516532033568,101.58958461556816,101.7578436354718,106.27899265122278,101.70436624799876,103.455402313564,102.61811357586429,101.76470278825632,101.11049678155813,100.368338900523,101.27609959352984,100.33506474662424,100.23772347249786,100.00881464883868,100.34159306566538,100.26383429880993,101.0065370001661,104.65376769058402,101.8015844502296,101.357035741997,107.1671515552059,100.0,118.48982574376345
2025-01-14,102.71011527219152,102.07063144245896,102.34968692048044,102.64994576724332,102.61728134583156,101.61302432832466,101.82591269276236,106.31944345585012,101.63553840576913,102.74149931142114,102.368953824671,101.98923494998428,101.15887159622557,100.368338900523,101.33526861458142,100.52074000578628,100.45029268588158,100.03166525270022,100.70601748601553,100.35947467208194,101.00669440772852,104.72511014280576,101.956432535918,101.357035741997,107.1671515552059,100.0,118.62338653342124
2025-01-15,102.88376635447972,102.27397695187057,102.55280557884063,102.82838338638444,102.73975683702258,101.74915074864668,101.8470782604504,106.34010930608204,101.63988894243998,102.15906484473356,102.0659836501474,101.9711101710158,101.36295829760792,100.368338900523,101.58489459069035,100.55541368039576,100.48993822442952,100.05119491836442,100.76053623515114,100.38930955204654,101.00707154458463,105.13267179565057,102.1068943067682,101.42594935706316,111.44052454740364,100.0,119.25766998654728
2025-01-16,103.01207359739088,102.37239763408805,102.63138891742068,102.97392986943056,102.8377563478074,101.8454010988784,101.95678801131191,106.78416043473462,101.6350392754245,101.68389659782406,101.80251275215036,101.92341286835725,101.52619366654216,100.91422335418376,101.6627468274793,100.64769559640344,100.5952663595884,100.21232262523262,100.80783794517016,100.55718364733698,101.00935901319784,105.17780751724165,102.2474205626105,101.45665391057952,111.44052454740364,100.0,119.2048896747866
2025-01-17,103.11821042568272,102.48830203284692,102.699813140945,103.07207792849844,102.89152485786347,101.89700365007825,101.97758661820174,106.76983613697176,101.68758887199668,101.1220107354992,101.51889082576152,101.92341286835725,101.79723036221174,101.38813134368328,101.88851545070082,100.65467602544972,100.60212355066804,100.11261801622004,100.81884163531198,100.6693366730756,101.01718955311368,105.323228793792,102.3879468184527,101.72232429477232,111.44052454740364,100.0,119.25029855289164
2025-01-18,103.24710807410834,102.6129945485139,102.8182811326597,103.19760649995992,103.00096188769784,101.99000517932107,102.05160070252248,106.9006604601075,101.77040935258005,101.11637807290036,101.50599375411178,101.90311151098084,101.94226030698738,101.38813134368328,102.06590692836414,100.7032892483266,100.65653705758886,100.05829174882597,100.86409157432406,100.8594199797999,101.02579169299266,105.52180469986266,102.528473074295,101.64625751680134,113.68893869118646,100.0,119.611768591319
2025-01-19,103.277511737824,102.65625441964556,102.86900574595356,103.23223246046058,103.03156269019846,102.0257759893849,102.074287988012,106.88059743097222,101.78184638197874,101.11637807290036,101.50599375411178,101.90311151098084,101.96113057568488,101.38813134368328,102.08898785039946,100.74876052483891,100.708081675463,100.0996481019119,100.8853513390534,100.98567499903665,101.02936830306147,105.57150379781751,102.6689993301372,101.54582569607363,113.68893869118646,100.00000000000009,119.84988349252755
2025-01-20,103.45886962960344,102.83621794170848,103.0697733658585,103.42643572436135,103.20794378774868,102.2442603944769,102.19046320801088,107.16499818788331,101.86582932581584,101.09305736272644,101.5468838740093,102.00944884472096,102.0731207284954,101.38813134368328,102.22596713920446,100.83596797417218,100.805464480311,100.22202188367028,100.93767216183132,101.1512570576795,101.0463848805426,105.9015666877872,102.8095255859794,102.2139905068575,113.68893869118646,100.00000000000009,120.13689244987846
2025-01-21,103.531125491477,102.94215007297636,103.19758649829473,103.518102406441,103.25159404728328,102.28971799018124,102.19021543678706,107.16630454123646,101.7601038267942,100.51430697916098,101.22549478276903,101.95037655447636,102.10756091700652,101.38813134368328,102.26809220475862,100.91893463317324,100.89481625890224,100.4371252588231,100.90028350186428,101.37307410340736,101.08530618798252,106.07748041536124,102.9500518418216,102.24590547611896,113.68893869118646,100.00000000000009,120.82851529201032
2025-01-22,103.65302114589907,103.07726599622504,103.360178446869,103.63517169118656,103.36234718224615,102.4321783209385,102.21499609815828,107.16906265596384,101.81229808131664,100.58643278107212,101.28823011270036,102.00354059827004,102.15290423731788,101.3894379556936,102.32326173982962,100.92909413229248,100.90267527946608,100.37845061292812,100.899444930163,101.47045622869604,101.11133467519208,106.43358468684306,103.0905780976639,103.0218303183044,113.68893869118646,100.00000000000009,121.04661619903534
2025-01-23,103.6991244375564,103.12737115094905,103.41367740509044,103.67845502979604,103.40671742970127,102.48968560913208,102.23921991422674,107.16913518932776,101.85667846597612,100.69070516289328,101.3408634601188,102.00354059827004,102.19192079497536,101.3894379556936,102.37098433137376,100.94514660107922,100.918878145495,100.34861978148857,100.90481165281172,101.55875086898034,101.12634968503792,106.5337269389538,103.2311043535061,103.02466946039668,114.02182106526072,100.00000000000009,121.2639158751378
2025-01-24,103.95192133135996,103.39707657745907,103.46772420522132,103.91239836623748,103.53382132899632,102.60487636539422,102.38675662404243,107.17655399283106,102.17732473467622,99.0951255369538,100.65573277995163,102.2463896184187,103.16624910658484,102.49564759624458,103.3158850515268,101.00069528676372,100.97683848713268,100.26000832379198,100.94176258877522,101.8178234930667,101.16526246707164,106.58287938002672,103.3716306093484,102.98807519080246,114.02182106526072,100.00000000000009,121.36998667664108
2025-01-25,104.06668947653962,103.52388815978054,103.53432835672366,104.02185316905737,103.57741375293836,102.6271380372064,102.42014965368092,107.17606733634652,102.19334586103476,98.1892022130086,100.1986140148516,102.24671717356688,103.48977683386413,102.80679116921246,103.64217614065969,101.0588562701177,101.04259559047593,100.25631348638548,100.9429268108309,102.09399371286148,101.17102446702243,106.65054286814848,103.5121568651906,102.79576900929564,115.19215500639253,100.00000000000009,121.5435116503198
2025-01-26,104.15239136948742,103.6348800044492,103.67361470278932,104.1178879438192,103.70491237510332,102.79055906186473,102.5220730173469,107.1773609125858,102.3490331431512,98.87058661710402,100.56531293183514,102.29267131361394,103.50832186320476,102.80679116921246,103.66485925043496,101.15071932371224,101.14593129089027,100.35241960979684,101.00573334584462,102.29045770407606,101.18374777148875,106.83478986376348,103.6526831210329,103.18759061782823,115.19215500639253,100.00000000000009,121.55587965028325
2025-01-27,104.23621797237604,103.72676114177727,103.7640439955561,104.19796173130294,103.81332790327228,102.9180384626672,102.6468730312318,107.18264448496735,102.53517678088724,99.16972230023256,100.8891932962248,102.64177281973566,103.60494662206406,103.07317749849672,103.7236039380244,101.2655638142141,101.27680452802218,100.55319331000618,101.03657171625385,102.55729609854164,101.1880239679372,106.87463909110863,103.7932093768751,103.18897153309932,115.19215500639253,100.00000000000009,121.53212935373162
2025-01-28,104.36330273252392,103.95205739778716,104.02022803855417,104.3926272836716,103.99775660926376,103.14733619337584,102.8428924654242,107.18328877564258,102.6525524948287,99.19708273396904,100.99579755055088,102.82914673964716,103.72932300323546,103.27201236621153,103.83136588302013,101.58732069805436,101.64332787407383,101.285906881314,101.13101095987736,103.10521853295609,101.2009762102318,106.9928304319946,103.9337356327173,103.3291190789904,115.19215500639253,100.00000000000009,121.6755313142614
2025-01-29,104.37402380906072,103.92348458895276,103.96524944817796,104.36823021430791,104.0498219214917,103.21393041781673,102.95615782117996,107.18534171050024,102.93701482201716,100.0894339489023,101.6291593579266,103.19853228132868,103.7870259826026,103.27201236621153,103.90194452656404,101.60074830349684,101.6582876213669,101.1403338202158,101.0674719614794,103.4573559928182,101.2038349100338,106.85038545449125,104.0742618885596,103.46239374286893,113.20192320340144,100.00000000000009,120.94420229491114
2025-01-30,104.43130246202556,103.96788024767936,103.98497969285366,104.4065775873936,104.0869300953782,103.26332839578735,103.00218192141924,107.18537798159836,103.02367310000376,100.04195205856696,101.6568466618862,103.30283616738072,103.91201111508484,103.27094575411132,104.0550564550963,101.62942473307508,101.68334287439237,101.14578118308997,101.07916892134024,103.53153864051556,101.25749066726328,106.86345612936164,104.2147881444018,103.16542998228508,113.20192320340144,100.00000000000009,121.37004280895736
2025-01-31,104.4608361347442,104.06494576064256,104.0640112725972,104.45204280550146,104.02438305415218,103.18442852234612,102.88986106110374,106.90399617624736,102.77011553076552,98.41208465501634,100.7731487948974,103.1796753806299,104.0679990197382,103.27094575411132,104.24585101788036,101.6839936634352,101.74366267732546,101.23286193483352,101.1067708691772,103.63215549963188,101.27238936111708,106.96588905904974,104.355314400244,103.41774404342354,113.20192320340144,100.00000000000009,121.19692721862448
2025-02-01,104.90514770163884,104.29481117003532,104.22479837593812,104.92670504568676,104.49016989026222,103.47276863219224,103.47089221318672,108.92925256945256,103.20312833581237,99.1053715345447,101.17146138845088,103.27733393886284,104.523564444592,103.61213573906974,104.72693782430429,101.91445981681576,102.00321962465534,101.56409061554407,101.26959106947749,104.01883327182252,101.30218358837206,107.00315247425728,104.344655806284,103.2378759860638,114.73367684322064,100.00000000000009,121.33017976773048
2025-02-02,104.58777301795932,103.93720301092236,103.7524441033904,104.61720118958682,104.2193848768551,103.5630821382053,103.53102267796552,108.92445139575896,103.22289995679036,99.13670461567072,101.19503194029032,103.29299249340195,104.5408670361404,103.64256534031468,104.7413112955481,102.02766644824187,102.1289489750604,101.72862781253627,101.30068674132652,104.30242021315756,101.32900694190565,105.78282197804027,104.333997212324,103.49203813241532,114.73367684322064,100.00000000000009,113.8666717705406
2025-02-03,104.6325259065738,104.02224001542793,103.85516130204726,104.6897150565168,104.30570038515748,103.6747853038134,103.63578288905964,108.91764109889482,103.3147604203648,99.4469948947912,101.38627284576282,103.3628917216792,104.56813742300017,103.64222913016155,104.77474173299971,102.17882326078804,102.29819071230074,102.05988905915376,101.34636872436874,104.5586153216152,101.3554116875768,105.80234216002356,104.425945070505,103.49125383520096,114.73367684322064,100.00000000000009,113.81711402276946
2025-02-04,104.8913746410436,104.25039073815984,104.09046455063068,104.9787679332505,104.55273195956843,103.84882658840596,103.92575530101938,109.59246091385116,103.41034439117892,98.9696604637362,101.31384228397992,103.7031614798962,104.77291864975672,104.08596874350486,104.92620252515036,102.49836034709506,102.64975558847618,102.43663084977464,101.5625122335225,105.16856088304596,101.45401708347896,105.8922461202356,104.7590841791522,103.42172352449158,114.73367684322064,100.00000000000009,113.88177210005604
2025-02-05,105.08744723571463,104.44947336209232,104.29447083017492,105.17105640323474,104.79761334553884,104.16522850744398,104.11436973067693,109.7417137965172,103.77521631808202,100.22932038542302,101.95855528774584,103.72108672224812,104.95591418048711,104.10186158838638,105.1464848318778,102.55983487462515,102.70925700945972,102.43773083585428,101.60586278925516,105.32458655987702,101.52910234613772,106.27697327936924,105.1272697017782,104.05443808611288,114.73367684322064,100.00000000000009,114.14991629942162
2025-02-06,105.34863405123956,104.66469767992834,104.38789493822917,105.41120859626668,105.04650670339726,104.42737756548632,104.42116727967334,110.1397643471413,104.2710779256632,100.4174318101258,102.27390234965362,104.16611935195328,105.5690971455755,105.596078912654,105.56307651760083,102.68699804691018,102.84902691113123,102.51470956227296,101.73636837497006,105.55106875597394,101.5693027262579,106.3124363425756,105.2228299859152,103.878417118889,115.8356967607168,100.00000000000009,114.20677753464705
2025-02-07,105.48062666271302,104.8404193167344,104.57603923291911,105.56423528598,105.1291824530139,104.53656745758543,104.43374112286862,110.14903651131094,104.17486904147134,99.6286386527742,101.82174313785184,104.05707599454183,105.70423014845731,105.61137258381216,105.72495009796008,102.78698319143597,102.96064970186043,102.6501186200555,101.75188793241291,105.83972002899972,101.58900993532151,106.5962800735408,105.217175876618,104.56717779266069,115.8356967607168,100.00000000000009,114.44677622654793
2025-02-08,105.61851519655356,105.02164610367817,104.78101856786778,105.72023998817356,105.25447033097312,104.70076171253464,104.52287426531964,110.14527927126905,104.19503729873588,99.46896664143212,101.71350987904005,104.00127194483537,105.80785007503684,105.53633637082852,105.86843480243078,102.96095816240808,103.15731088047988,102.84639507331256,101.78465110758478,106.38211362627251,101.60649261553648,106.81166227344056,105.3405390062028,105.07421882208708,115.8356967607168,100.00000000000009,114.43461594369388
2025-02-09,105.63786844642624,105.0554809917392,104.82716862290948,105.74890191482945,105.27936879114692,104.7336371140988,104.56654810640644,110.14117458210424,104.18969425689218,99.46888372592764,101.70979701649397,103.99385924037784,105.80144753492704,105.54026147262344,105.85972778427907,103.05902107267303,103.2669801106572,102.9468724145412,101.84075768192749,106.61447160546868,101.62449368300253,106.77837388388149,105.3434722202637,104.89736181481936,115.8356967607168,100.00000000000009,114.59649395690488
2025-02-10,105.7189415014286,105.2204771216546,105.01730449579074,105.89298770978829,105.434810497742,104.932502594639,104.73337035621384,110.15280995678472,104.3351505054959,99.9583856039238,101.9515707401662,103.98313478776376,105.8843044130226,105.56868613864232,105.95473049766396,103.2930949133602,103.52484819198848,103.63230003173874,101.91911951553443,106.79301268580905,101.69443188307932,106.88380240221748,105.4851241343355,105.06046811329348,115.8356967607168,100.00000000000009,114.618653076674
2025-02-11,105.8946637905914,105.4824551274582,105.327163701912,106.12035264441934,105.70676486773056,105.29863767538984,105.0552976148798,110.16092848367268,104.6397714146905,101.08878755873376,102.56251118349373,104.06461145391908,105.98983984995564,105.61825930627674,106.07275318211798,103.7304581278735,103.97715391205983,104.35016519172645,102.04626095569292,107.64623881515548,102.02871982997648,107.01551493872547,105.89359707138,105.04218351723657,115.8356967607168,100.00000000000009,114.68534489946532
2025-02-12,106.04752413449246,105.71108481669918,105.59373376103582,106.3139694855956,105.93493441484364,105.58789854359974,105.2205403813326,110.13276664693892,104.89656173479445,102.085627910979,103.05336371851344,104.03973334289572,106.0945067126803,105.67641397645926,106.1877986314922,103.88571823208912,104.15430912064896,104.6525089247122,102.0801600483818,107.99125912217433,102.03294477251856,107.39390913025518,106.0598567186944,105.65190630213718,116.6672795432466,100.00000000000009,115.07024946831592
2025-02-13,106.21488028470672,105.892004960697,105.81345912398032,106.48297917102032,106.11572178040618,105.82089858636164,105.36999152002828,110.22633300508068,105.03585499076156,102.58592074016964,103.3236895478616,104.07566414264085,106.14863830298007,105.67961692335322,106.2532942816146,104.06134298785447,104.35020472069378,104.68094787684376,102.3290674747432,108.25465881324068,102.06873871538662,107.64343650646433,106.1388431362969,106.24036181777716,116.6672795432466,100.00000000000009,115.16715009710612
2025-02-14,106.21025566380484,105.88621532269644,105.78476061078284,106.47869010560797,106.09691209868237,105.82372262089852,105.36798797890232,110.23154887922976,105.02681786996912,102.30680681077482,103.19448854437212,104.09926264833985,106.21769898748512,105.70940661469903,106.33111777395642,104.06258234275852,104.35161509135172,104.68107555233767,102.33016307532772,108.25810499775072,102.06879838228367,107.57708317648076,106.1366475358435,106.30786958716656,116.6672795432466,100.00000000000009,114.65576791617312
2025-02-15,106.33275861747708,106.01026967040292,105.92276651334085,106.58800381548564,106.22407215873866,105.93112892927635,105.53653616216998,110.24749231648126,105.17791175553673,102.56709161509166,103.45732343686322,104.3646967311212,106.29616932588884,105.73251554316052,106.42194128598456,104.29444056000168,104.6170850835626,104.68107555233767,102.3481109596465,109.32916585616844,102.06879838228367,107.55567975102318,106.2494349044424,106.62650702879324,116.4959915613272,96.73102836366384,115.77318373629792
2025-02-16,106.34880174450826,106.01630245816791,105.92276651334085,106.59321404853192,106.23877783499462,105.9497312053301,105.55521201203888,110.24749231648126,105.2277432518012,102.54560382477246,103.54421713215288,104.56205880467868,106.32191308182398,105.73669413635356,106.45249702557165,104.29444056000168,104.6170850835626,104.68107555233767,102.3481109596465,109.32916585616844,102.06879838228367,107.55567975102318,106.2494349044424,106.62650702879324,116.4959915613272,96.73102836366384,115.77318373629792
2025-02-17,106.37400424748164,106.01940577497354,105.91344469156232,106.6025437238056,106.27189624688228,105.96468916550256,105.60935774133426,110.29626104414764,105.33851463364353,102.737696892395,103.75818668848294,104.7983260829502,106.36561313776278,105.74655914699548,106.5037469287701,104.30538487314018,104.6255789010739,104.68510071404694,102.36222845095314,109.33059294334734,102.09664651999056,107.52407730812938,106.4815375374708,106.08977274691968,116.4959915613272,96.73102836366384,116.26616945417932
2025-02-18,106.55181336491052,106.35010770879444,106.31271266527806,106.89897623072602,106.63144570305548,106.35556034240834,106.03519212349254,110.3756238577744,105.73381534184564,103.88843549875676,104.59757551953994,105.32037007822888,106.472288786794,105.78182131350222,106.6263575612071,104.8677392368248,105.25238502510048,106.2966764901464,102.37051795437335,110.20676108179144,102.21440459962226,107.63878118431995,106.8304520317492,105.47621347777924,119.05751880001628,96.73102836366384,116.7712274285838
2025-02-19,106.6168212344502,106.43143738608988,106.35747750481816,106.96656845620552,106.74293599815373,106.50130195271784,106.18718721213828,110.35620019994316,106.03089454840868,104.64138726876236,105.04279585916404,105.4519335984682,106.67308700520424,105.87944433186378,106.85017797434224,104.96013425234732,105.3557562039781,106.41512840059708,102.3103732229398,110.63850999252708,102.23108467089934,107.61025167721954,106.7953109891735,105.44565453088327,119.0395481257476,96.6992094476013,116.75735089968737
2025-02-20,106.69816120551296,106.71845901484733,106.7323456845575,107.21798676166432,106.96512772364392,106.76219396545817,106.45271297182174,110.3820996342786,106.03089454840868,104.64138726876236,105.04279585916404,105.4519335984682,106.67308700520424,105.87944433186378,106.85017797434224,105.51406750596904,105.97238362879811,108.27581371192828,102.59796459041056,110.6171203899958,102.35254570966366,107.68277055289369,106.9114511228812,104.66821798181158,119.0395481257476,96.6992094476013,118.5361496181064
2025-02-21,106.77433981649337,106.92287350468985,106.9446159337714,107.39318044763743,107.14562185303836,106.9494726219334,106.68675335727512,110.37220265759947,106.22620306871528,105.00760571210996,105.26358600235584,105.524495209986,106.85183431944724,106.05750057162253,107.0290794928062,105.85790529469024,106.36756501712723,109.37444897165764,102.6943424636351,110.88908951780763,102.3422089424924,107.66628820322003,107.027591256589,104.2588027575641,119.0395481257476,96.6992094476013,119.0634473243776
2025-02-22,106.87173183477836,107.03730304453744,107.15832978801213,107.48610246487488,107.23563031505228,107.04692025027909,106.6517130263299,110.32889154347971,106.12567763383116,105.24073997114816,105.3314444946118,105.42389553966149,106.64187154896898,105.88220309734028,106.81138161545296,105.87752116658882,106.3797572020955,109.28729985234337,102.78384747588562,110.84469492578556,102.41303433304044,108.13202938505378,107.376769473605,104.28906403895472,119.0395481257476,96.6992094476013,121.0445390532482
2025-02-23,106.96000505090626,107.10623452633888,107.23390761852322,107.60809985402042,107.357191207364,107.169664043111,106.81254393587184,110.78701945108824,106.2008717594684,105.30116300434187,105.4496869697574,105.60107077393008,106.68908737078628,105.92238579678695,106.8601667864226,106.00997365661956,106.52830621198792,109.7447858568382,102.8109726322866,110.91848015506504,102.43445102081007,108.11634789145748,107.376769473605,103.97210196010047,119.03954812574764,96.6992094476013,121.59510151862014
2025-02-24,107.02086882691924,107.17770883470286,107.31709911958929,107.6705964064702,107.4247337723379,107.22236886525856,106.89499682224292,110.792649026205,106.262705238929,105.13573397231605,105.55559126678456,105.98353294117004,106.72227801637396,105.94183976143398,106.8964225924688,106.13368931959718,106.67002233016284,109.9886210815845,102.90033515626186,111.06122329300756,102.4339972980405,108.12634724945735,107.4931622126104,103.61981302476096,119.03954812574764,96.6992094476013,122.15781571606794
2025-02-25,107.2055885379675,107.60814989582134,107.82350658919908,108.04651256076173,107.84966994946645,107.72464022089864,107.40146976638177,110.82319305518747,106.68734273965464,106.3580563047592,106.35319655091686,106.34824322219352,106.9045135184546,106.0994626494914,107.08415007704592,106.85935549187175,107.49909579785827,112.18042511759556,103.0780544272866,111.80438762827372,102.4463470450675,108.22922169209168,107.725947690621,103.42156090254495,119.03954812574764,96.6992094476013,122.73398798115949
2025-02-26,107.24384603867684,107.6437341210784,107.82350658919908,108.07724497064952,107.94737142373738,107.84269009298906,107.52554825374196,110.82319305518747,107.01841290367877,107.18896402327678,106.96002266398284,106.7266730237048,107.05636232299436,106.25491526589022,107.23519473816424,106.85935549187175,107.49909579785827,112.18042511759556,103.0780544272866,111.80438762827372,102.4463470450675,108.22922169209168,107.725947690621,103.42156090254495,119.03954812574764,96.6992094476013,122.73398798115949
2025-02-27,107.22489935960272,107.68353222458484,107.9044278018692,108.05389049421773,107.94055087802272,107.82849276253783,107.4466263438368,110.3998169735598,107.00792611872004,107.31077063944448,107.07889943212166,106.84256352939752,106.961798614457,106.23563132666273,107.12383333495733,106.8377478295096,107.48960148171582,112.16025102047531,103.0854284694489,111.77078142938412,102.34118000918046,108.42321850691322,107.842214808561,103.39232113844294,122.22239801363244,96.6992094476013,122.73601546459209
2025-02-28,107.29549656857502,107.7574489450466,108.0046440939378,108.11802866528002,108.01611629858408,107.9110391242606,107.45056426526328,110.40201577443268,107.06463286743914,107.59208080700964,107.24133920768844,106.88384405572218,106.9497865671543,106.04287150189968,107.15215278715078,106.80036653975672,107.45956931064468,112.10965848392786,103.0630528493076,111.74661921017496,102.25310358186064,108.68632632427888,107.9584819265011,103.8925716060384,123.17167483749016,96.6992094476013,122.73656986105073
2025-03-01,107.75898066832278,107.74970271861773,107.95632227358529,108.11184423212424,108.05874244442109,107.96097443426652,108.0987050935957,110.40572406541727,107.3032516063479,108.18177635225726,107.65504218770174,107.1181657220415,107.07461325253138,106.15164470411251,107.28056159706207,107.98239582921843,107.5319957089752,112.1867550263718,103.1644871907667,111.75293052248531,111.08931205206004,108.48699418837975,108.0747490444411,103.69910489053088,120.0095804999366,96.6992094476013,122.736325160987
2025-03-02,107.7942117993284,107.78647752412918,107.98337946985018,108.14577503599362,108.10953123658004,108.02175726335692,108.15012530869392,110.42164037006695,107.4152744400964,108.55018119068734,107.833991904278,107.10401234588798,107.14313846830235,106.22350624181776,107.34834235628531,107.9972216903842,107.55126877305516,112.22102253077084,103.16859348480106,111.78811321760251,111.07346055267593,108.52378638753184,108.0747490444411,103.80297501322092,120.0095804999366,96.6992094476013,122.73666874069946
